"ID","count","mediansTime","mediansCell_length","mediansX.Rh103.Di","mediansX.Xe131.Di","mediansX.Cs133.Di","mediansX.La139.Di","mediansX.Ce140.Di","mediansX.Pr141.Di_clust","mediansX.Nd142.Di_clust","mediansX.Nd143.Di_clust","mediansX.Nd144.Di_clust","mediansX.Nd145.Di_clust","mediansX.Nd146.Di_clust","mediansX.Sm147.Di_clust","mediansX.Nd148.Di_clust","mediansX.Sm149.Di_clust","mediansX.Nd150.Di_clust","mediansX.Eu151.Di","mediansX.Sm152.Di_clust","mediansX.Eu153.Di_clust","mediansX.Sm154.Di_clust","mediansX.Gd155.Di_clust","mediansX.Gd156.Di_clust","mediansX.Gd158.Di","mediansX.Tb159.Di_clust","mediansX.Gd160.Di_clust","mediansX.Dy161.Di_clust","mediansX.Dy162.Di_clust","mediansX.Dy163.Di","mediansX.Dy164.Di_clust","mediansX.Ho165.Di_clust","mediansX.Er166.Di_clust","mediansX.Er167.Di_clust","mediansX.Er168.Di_clust","mediansX.Tm169.Di_clust","mediansX.Er170.Di_clust","mediansX.Yb171.Di","mediansX.Yb172.Di_clust","mediansX.Yb173.Di","mediansX.Yb174.Di_clust","mediansX.Lu175.Di_clust","mediansX.Lu176.Di_clust","mediansX.Ir191.Di","mediansX.Ir193.Di","mediansFileNum","mediansdensity","raw_mediansTime","raw_mediansCell_length","raw_mediansX.Rh103.Di","raw_mediansX.Xe131.Di","raw_mediansX.Cs133.Di","raw_mediansX.La139.Di","raw_mediansX.Ce140.Di","raw_mediansX.Pr141.Di_clust","raw_mediansX.Nd142.Di_clust","raw_mediansX.Nd143.Di_clust","raw_mediansX.Nd144.Di_clust","raw_mediansX.Nd145.Di_clust","raw_mediansX.Nd146.Di_clust","raw_mediansX.Sm147.Di_clust","raw_mediansX.Nd148.Di_clust","raw_mediansX.Sm149.Di_clust","raw_mediansX.Nd150.Di_clust","raw_mediansX.Eu151.Di","raw_mediansX.Sm152.Di_clust","raw_mediansX.Eu153.Di_clust","raw_mediansX.Sm154.Di_clust","raw_mediansX.Gd155.Di_clust","raw_mediansX.Gd156.Di_clust","raw_mediansX.Gd158.Di","raw_mediansX.Tb159.Di_clust","raw_mediansX.Gd160.Di_clust","raw_mediansX.Dy161.Di_clust","raw_mediansX.Dy162.Di_clust","raw_mediansX.Dy163.Di","raw_mediansX.Dy164.Di_clust","raw_mediansX.Ho165.Di_clust","raw_mediansX.Er166.Di_clust","raw_mediansX.Er167.Di_clust","raw_mediansX.Er168.Di_clust","raw_mediansX.Tm169.Di_clust","raw_mediansX.Er170.Di_clust","raw_mediansX.Yb171.Di","raw_mediansX.Yb172.Di_clust","raw_mediansX.Yb173.Di","raw_mediansX.Yb174.Di_clust","raw_mediansX.Lu175.Di_clust","raw_mediansX.Lu176.Di_clust","raw_mediansX.Ir191.Di","raw_mediansX.Ir193.Di","raw_mediansFileNum","raw_mediansdensity","cvsTime","cvsCell_length","cvsX.Rh103.Di","cvsX.Xe131.Di","cvsX.Cs133.Di","cvsX.La139.Di","cvsX.Ce140.Di","cvsX.Pr141.Di_clust","cvsX.Nd142.Di_clust","cvsX.Nd143.Di_clust","cvsX.Nd144.Di_clust","cvsX.Nd145.Di_clust","cvsX.Nd146.Di_clust","cvsX.Sm147.Di_clust","cvsX.Nd148.Di_clust","cvsX.Sm149.Di_clust","cvsX.Nd150.Di_clust","cvsX.Eu151.Di","cvsX.Sm152.Di_clust","cvsX.Eu153.Di_clust","cvsX.Sm154.Di_clust","cvsX.Gd155.Di_clust","cvsX.Gd156.Di_clust","cvsX.Gd158.Di","cvsX.Tb159.Di_clust","cvsX.Gd160.Di_clust","cvsX.Dy161.Di_clust","cvsX.Dy162.Di_clust","cvsX.Dy163.Di","cvsX.Dy164.Di_clust","cvsX.Ho165.Di_clust","cvsX.Er166.Di_clust","cvsX.Er167.Di_clust","cvsX.Er168.Di_clust","cvsX.Tm169.Di_clust","cvsX.Er170.Di_clust","cvsX.Yb171.Di","cvsX.Yb172.Di_clust","cvsX.Yb173.Di","cvsX.Yb174.Di_clust","cvsX.Lu175.Di_clust","cvsX.Lu176.Di_clust","cvsX.Ir191.Di","cvsX.Ir193.Di","cvsFileNum","cvsdensity","percenttotal"
9,83,12.5945258686075,1.9378792776645,-0.10724188472813,-0.0881417393584345,-0.10311278317311,0.122504165980592,-0.0717868089611588,0.358529100644914,0.0131859027952272,1.01634867646758,1.03271252869992,2.79067323411406,2.09459975921243,0.0584226797394314,0.0166206336861005,1.10328176130567,0.33708979484414,-0.0899814369939011,-0.0444486750853266,1.01260832662758,1.89136857926195,2.29459240687696,-0.0372171905682043,-0.0965922803328719,-0.075537411435118,-0.0604246730752148,0.687411979529512,0.183187480077047,-0.0890810898757578,-0.0425429151872117,0.0696807465364278,0.156295700293912,-0.00616684558804063,2.22635286629445,1.89027108079628,0.118509821528758,0.527767418355185,0.0685043730673039,-0.0597363198874238,-0.035914823760375,0.34330450124895,0.115002882016478,2.44217948977455,3.08235713050179,0.382824599517804,8.9741622544292,737349,17,-0.537237823009491,-0.44127956032753,-0.516478002071381,0.614054024219513,-0.359242409467697,1.83129847049713,0.065931424498558,6.00293350219727,6.13158559799194,40.5765113830566,19.9976749420166,0.292279601097107,0.0831069946289062,6.70565176010132,1.71755027770996,-0.450514554977417,-0.222316563129425,5.97375392913818,16.1939220428467,24.5489730834961,-0.186128914356232,-0.483712762594223,-0.378046333789825,-0.30230724811554,3.71421647071838,0.921068787574768,-0.445994764566422,-0.212778747081757,0.348685741424561,0.78466409444809,-0.0308344233781099,22.8952217102051,16.1753311157227,0.59393709897995,2.76305747032166,0.342789828777313,-0.298859268426895,-0.179612725973129,1.75043940544128,0.576282739639282,28.5277557373047,54.4097480773926,1.96122074127197,19741,7.85182673200791,8.64675188507877,65.0066025636799,120.693034594936,178.98099150705,152.999039353186,281.799704036182,121.030971625308,388.037439215561,34.6077174799175,60.3886556625973,18.1234903759991,25.4951246816827,256.140148885542,275.92103634873,50.613878769877,104.480825558813,153.338158198988,2702.35795249297,76.2465367037465,34.086924224831,27.9044024582094,418.759668623717,80.448977337956,2628.11441904036,508.798957816296,83.9977970706953,149.020499092525,155.147093502162,521.393179828408,225.290181574201,147.806968781674,431.00835054925,30.7872919985746,25.1317028962994,172.817119502154,119.552545547798,214.834603299722,271.583613797809,532.175798495974,106.673917361617,164.491567017831,13.459194128983,10.0543014238164,27.1753866479155,0.00601860534605043,0.420231886993064
10,715,11.9853012783999,2.0947125472611,-0.103768262192304,-0.0917149246403044,-0.0982032152029982,0.121913513249292,-0.0720693131682247,0.573776214583781,0.0492366879514858,0.178588683107175,2.99455410701852,2.33860680921333,2.24569441434076,0.0434572305128834,3.3996044265556,0.942391252395206,0.37922215447684,-0.0580016725254399,-0.0449207046670072,2.66414305643697,0.153662310795979,2.0721275212683,-0.0169923666450694,-0.0957924118476771,-0.0635263860648643,0.149648387822912,0.993118914535266,0.693838069716296,-0.0383166365448124,0.784566143159585,0.148422925745239,0.171923872085255,1.55148598123261,1.1634861854185,1.38306945591162,0.0679019201692606,1.54531726384589,0.674922245238074,-0.0338917308074214,0.00441810988514465,0.416925272172955,0.159788380057544,2.44899441142121,3.16929652446907,0.210119206940294,8.97395960992414,400950,20,-0.519772946834564,-0.45921778678894,-0.491805672645569,0.611078679561615,-0.360658586025238,3.02890777587891,0.246282920241356,0.897697567939758,49.8159790039062,25.6758041381836,23.3527984619141,0.21735455095768,74.7971572875977,5.44103860855103,1.94188511371613,-0.29017099738121,-0.224679067730904,35.714958190918,0.771338701248169,19.5394592285156,-0.0849659219384193,-0.479694902896881,-0.317845612764359,0.751037836074829,5.82305431365967,3.75431895256042,-0.191630065441132,4.33784580230713,0.744842350482941,0.863860368728638,11.2663593292236,7.22169542312622,9.34078407287598,0.339770555496216,11.1905374526978,3.63671064376831,-0.169491097331047,0.0220906212925911,2.14554738998413,0.802346050739288,28.7257976531982,59.3717727661133,1.05834376811981,19737,9.76950422350153,8.34549582562533,69.1458445701988,275.366686409118,137.906554888665,158.814637119879,367.095683080008,96.7206802923202,246.496733367823,129.178691945819,14.2135328125122,20.4641849329722,19.8351231524314,247.057228534423,16.2673174479801,53.0250517959884,95.3876527723379,711.897190795523,1498.03417890386,18.8991302418629,150.648939524362,37.52628324169,386.24342746407,137.984738321249,963.191563980147,151.563948664296,50.9893493495742,73.152062612344,1533.91562087911,69.5071876247319,153.128305541907,149.113215198607,38.9022518202092,50.1397372777137,39.1578145877911,214.384671900595,48.1019995993763,71.8856191793723,853.031234007247,327.566381861228,91.9788760524249,142.553439465533,13.1701291515305,9.77397501581068,34.6815286709358,0.0893082120462213,3.62006986988001
11,248,12.2978794980314,1.99283576493974,-0.11334275867196,-0.0938363511012483,-0.0847396977390515,0.0860121740130796,-0.072694951748998,0.559552600170241,0.0309242466489461,0.891714808753454,1.77451726903366,2.5272532835752,2.30241971776535,-0.000706974739782136,0.508787105133948,0.551217868225956,0.235470600037362,-0.0854213762591217,-0.0201049462482791,2.34012787040033,2.7754840946692,0.126930873605842,-0.0511358520438317,-0.0889567631647288,-0.0558581102459859,-0.0112063866454434,1.12486796372278,0.144301930232909,-0.0827628400383046,0.0196508319606078,0.0456566883506575,0.0562863321260471,-0.0784230925770484,0.416205546765086,0.717120447934625,-0.0136379712423482,0.664006467432793,0.0040248666471609,-0.0835629068811542,-0.0541953813772149,0.234376793784235,0.16980885701258,2.45273314534954,3.10528152632893,0.214645432041205,8.97431421086377,548111,18,-0.567927986383438,-0.469870626926422,-0.424205839633942,0.430591717362404,-0.363794982433319,2.94607400894165,0.154647164046764,5.0733950138092,14.3201804161072,31.098069190979,24.746111869812,-0.00353488745167851,2.65512359142303,2.89779412746429,1.18826502561569,-0.427626490592957,-0.100531503558159,25.7156219482422,39.9601879119873,0.636359989643097,-0.255790740251541,-0.445370763540268,-0.279435813426971,-0.0560331903398037,6.88778710365295,0.724016398191452,-0.414286866784096,0.0982605740427971,0.228362761437893,0.281581297516823,-0.392517745494843,2.1416335105896,3.90095186233521,-0.0681920051574707,3.56946325302124,0.0201243897899985,-0.418301030993462,-0.271109595894814,1.1826463341713,0.853136390447617,28.835090637207,55.6767272949219,1.08148723840714,19744,8.84614983493281,8.39121309631069,56.3097418993887,173.037373032935,143.833268867579,189.66007990103,359.226503440968,96.464222555959,265.481825450986,34.7354458118489,33.8120316508034,19.7313964331088,19.134101904452,293.247785967529,91.8048071078156,76.0132016917293,128.842392259076,463.256722722551,473.616477252752,20.7489504355966,16.5575428077681,166.616511284684,1332.85178707894,189.386788691376,3131.88038423039,362.193229039744,50.7058679341676,148.279545965438,259.19108771406,268.527264154689,214.772538666849,219.125778140948,964.039622668545,91.2656972094372,66.1889249999716,297.771656319091,102.43383871162,304.00745174159,166.271412420629,811.153368277375,149.864190243877,140.297151111594,12.592522141561,9.88125751477721,33.2723905234688,0.00719010886379271,1.25563262619614
12,669,12.1891217880961,2.14211190823691,-0.100362554175578,-0.0786234238209014,-0.0956493490344785,0.136024496569635,-0.0422099348388611,3.81822482742585,0.379939470187603,0.27037227284994,0.903124997970177,1.1256644004385,1.8646171553791,0.110117272958715,0.118059645389648,0.736442080863465,1.74993798931761,-0.0435035948554283,0.340306423504663,1.71014864358124,0.291701993163835,0.165757525148605,0.024421524784474,-0.0762135148137449,-0.0434433765719617,-0.0116244797526822,0.878239451353817,0.723015840581805,-0.034657754806783,0.724206967521382,0.737421789011412,1.31934328460144,0.356630447332463,0.370781715454159,0.946707301041521,0.86733651268246,1.31170442966339,0.310168307969277,-0.0672837663844366,0.356392729121001,1.84398545250748,0.429437425756557,2.74923189224645,3.46728871948731,0.210577919074557,8.9744661442111,491596,21,-0.502655625343323,-0.393522262573242,-0.478976309299469,0.68222177028656,-0.211112350225449,113.753395080566,1.94573318958282,1.36839210987091,5.15500068664551,6.89456796646118,15.7462730407715,0.551699757575989,0.591670453548431,4.02419281005859,13.9511528015137,-0.21758659183979,1.73456478118896,13.3723611831665,1.4792822599411,0.832588076591492,0.122119762003422,-0.381436586380005,-0.217285215854645,-0.0581237077713013,4.97786283493042,3.93837976455688,-0.173323467373848,3.94596385955811,4.03048276901245,8.68413257598877,1.82119178771973,1.89668047428131,5.47298288345337,4.90123224258423,8.60783863067627,1.57582771778107,-0.336672723293304,1.8199268579483,15.4087429046631,2.21379446983337,38.9166107177734,80.0463180541992,1.06068825721741,19747,9.0324585297331,7.86022620858203,58.8331603510847,263.621636296765,110.517693509371,148.341615312457,1087.77040034562,9.97224809188901,93.4668927186836,85.1884680320914,59.1846991869959,26.5531294086915,26.4295022511981,180.098753458238,169.372314594127,60.2253119764174,26.4230769101085,2221.77909651975,103.848801105944,29.8763243998168,119.073978143809,141.509288292956,273.073415766232,338.814224926528,1038.85192336257,330.22881789119,58.2885233075848,61.9309177507665,684.42497664891,65.7492267897613,65.8013545581118,39.4754438927431,100.475370946131,96.6181513899033,52.8116947313188,57.8027371701103,65.0959925156912,108.928235069348,450.311450588179,94.3888173135152,27.6344363480554,86.0088277061114,13.2479179797623,10.8494996912605,34.3169056861005,0.0105598336387751,3.38717026985975
13,274,12.3397482605706,2.0947125472611,-0.0973658913102152,-0.0821990527022154,-0.0908191712050711,0.111699673599406,-0.0440967249742888,3.86961381685926,0.337127733943275,0.216334752664125,0.58634673903642,1.09070523703205,1.93376527313815,0.0695159570304247,0.0431026877654409,1.04833612476542,1.50594531868229,-0.0526344949462052,0.217812002533063,1.45939566580077,0.231018006224432,0.119804959141822,-0.00403945697075904,-0.0790612238954015,-0.0530160797150781,0.0543117806566489,0.628812881358065,0.660935168644748,-0.0576586671289639,0.568925519628602,0.529387049317169,1.46620297268346,0.220266235892344,0.361153274202718,0.706629690416266,1.13152528589571,1.24201392538606,0.239609556706251,-0.0692481840563031,0.361855873743907,1.57112108992511,0.383542872617316,2.74937129854588,3.45195096302238,0.216149760104073,8.9744155023268,571511,20,-0.487599089741707,-0.411459177732468,-0.454720363020897,0.559662163257599,-0.220555260777473,119.7575340271,1.71776241064072,1.09013092517853,3.10263478755951,6.60098266601562,16.9273567199707,0.34785982966423,0.215583138167858,6.25597858428955,10.7165307998657,-0.263294011354446,1.09769195318222,10.1774744987488,1.16539865732193,0.600459396839142,-0.0201973412185907,-0.395718201994896,-0.265204593539238,0.271693110466003,3.35554993152618,3.55058658123016,-0.288453102111816,3.00058853626251,2.77231526374817,10.2549033164978,1.11025840044022,1.84527808427811,3.83463382720947,6.9451904296875,7.93457770347595,1.20954656600952,-0.346517711877823,1.84902369976044,11.5108032226562,1.96507900953293,38.9220809936523,78.8255920410156,1.08918404579163,19746,9.99944168504234,8.38359680903425,61.2319480449608,236.71690865506,88.2578990966903,152.35627469394,6517.23777283875,11.0153795721678,98.9758178015,113.950869215599,80.7453810169822,25.6811441227992,23.4511453694686,231.684791351944,235.991089988807,49.6611031226834,32.1620890408252,5939.36530964642,131.211881557201,36.4469684860396,126.789565157747,182.25552618539,345.645466369457,373.22770588469,2461.01503342126,269.454852766799,80.9051958928864,71.2409120755085,4185.66080024992,78.8543784959932,78.1198764873301,33.2636713777494,129.474318539574,101.964696836095,66.0017854401491,53.1413640513306,69.2591145534183,120.455663295497,424.805210325607,94.7792957241518,31.2338905438766,90.1065535263081,12.6136455438403,10.4436486571167,33.1547605245845,0.00963348273117444,1.38727153055541
14,979,11.9550516028203,2.14211190823691,-0.0974243114601224,-0.0841650842647261,-0.0960379968688959,0.162444314761232,-0.044996847140464,4.05267798131787,0.380468848624223,0.274064390961823,1.03782604182292,1.11073870617711,1.94399654253994,0.105081457775479,0.133486034724749,1.09992095993573,1.95335056386618,-0.0346310917703518,0.277254341196447,1.71274827189985,0.207193479037102,0.149679156209473,0.0224570665171611,-0.0768635060017161,-0.0289181486608866,0.0766788290612882,0.675794415609078,0.942375636311031,-0.0338941583022924,0.840230090848526,0.807576394526873,1.48083188181272,0.406076092095714,0.486411397325894,1.07799551480709,1.20727796060203,1.39036526410701,0.233839553040225,-0.0670708980155329,0.366490127422839,2.03871000593813,0.449779704278294,2.83909501708627,3.5639650863316,0.207527263452028,8.97436485787778,389003,21,-0.487892508506775,-0.42132243514061,-0.480928480625153,0.815798461437225,-0.225060164928436,143.834991455078,1.94857370853424,1.38754093647003,6.17212295532227,6.76821279525757,17.1087169647217,0.526374757289886,0.669414043426514,6.67757797241211,17.2761974334717,-0.173190072178841,1.40410053730011,13.409520149231,1.04339551925659,0.751193404197693,0.112294770777225,-0.384696066379547,-0.144610896706581,0.383769959211349,3.64210438728333,5.44092321395874,-0.16950324177742,4.71322202682495,4.49132251739502,10.4228830337524,2.08664321899414,2.52910041809082,6.49626493453979,7.61339664459229,9.41833114624023,1.17988240718842,-0.335605978965759,1.87374794483185,18.8762454986572,2.32549524307251,42.6045112609863,88.1864318847656,1.04510045051575,19745,9.10922530745988,8.19029616458255,67.3746149211198,307.886804938078,131.210922254259,138.104503106001,8584.26594102648,9.84394171962794,91.7016067871223,87.0475254996147,56.1600040969852,26.8454661146468,24.7126881129154,179.54799422768,170.447043566202,49.0106221137984,23.2504607530796,1044.46805956259,112.016811347307,36.7680922042217,126.023206740508,149.526330484164,258.845646216178,481.154134699257,603.16282454484,197.736807977677,69.5789866177863,55.2377365165921,576.017129600084,61.9605955400542,63.3711680748682,38.190636716052,97.2026788644938,87.7568809755634,46.7112231388862,50.3270488046792,59.470310098091,126.468337703812,819.104756514912,97.1803775828897,24.3717419782919,84.0866783059717,12.9469903245686,10.5173399924777,34.9126409654278,0.101643748250589,4.95671105260493
15,55,12.513657340292,1.99283576493974,-0.0936393346048845,-0.0805670921627068,-0.0982719115940861,0.146291272504487,-0.0736424894399512,0.631764581232324,3.59855062620076,0.0976884788322015,0.622591505177498,1.1690666832125,1.42740812762011,-0.0197449684046151,-0.0254751961696486,0.381677030981211,0.145203533758205,-0.0783769792382631,-0.0920876785085655,0.134266928182408,-0.0496347538528019,-0.0819355059786869,-0.0601117509262304,0.229648920562073,-0.119193291106754,-0.0677872366507572,-0.0383169373274405,-0.00547509289221928,-0.0950705572366247,-0.0983019857688672,0.0083945815788962,0.247344333340717,-0.102438203165165,1.33726518388103,1.1516716500774,0.0884033494430979,0.447625612159058,-0.070154981634517,-0.0459604919446119,3.43793023851795,0.674698530800785,0.138363035698626,2.39859072934683,3.12490616048481,0.378459946877681,8.96872732059128,680068,18,-0.468881189823151,-0.403271406888962,-0.492150813341141,0.734068155288696,-0.368545353412628,3.37318468093872,91.2946624755859,0.489219635725021,3.3179988861084,7.27082538604736,9.81988143920898,-0.0987312570214272,-0.127389758825302,1.95505857467651,0.728571593761444,-0.392286241054535,-0.461089432239532,0.673353552818298,-0.248275682330132,-0.410136073827744,-0.300739794969559,1.15836405754089,-0.597378611564636,-0.339195817708969,-0.191631570458412,-0.0273756012320518,-0.476069182157516,-0.492301911115646,0.0419734008610249,1.24937057495117,-0.513087272644043,8.86512660980225,7.11842203140259,0.442592710256577,2.31362223625183,-0.351062715053558,-0.229883372783661,77.7258605957031,3.63532757759094,0.694024682044983,27.2920169830322,56.7845458984375,1.93779730796814,19634,7.68229928564775,9.00902255839334,52.6944866101663,408.450498855813,99.4618779498715,149.077521285594,175.697513711935,95.3559247106471,18.1730412532886,165.29561758124,68.8304149564827,22.9823402672962,38.8366232692153,1443.41841104839,732.813022912392,89.3555483091159,147.629993808121,222.817638369053,142.568467281632,148.803903060418,739.706700019389,151.789930433778,227.679617009367,129.015050208879,200.004420921806,1736.92845348914,787.821052405086,431.976813069746,149.864300915589,185.632780600022,326.487329722637,113.160366185328,10592.5873368802,38.9239162634713,42.1518541865199,197.697892595592,115.967755567056,1838.35241264645,564.643019976695,18.951672496713,58.4622543759202,147.565851822484,11.953279315577,10.5333244828264,30.4076501383341,0.176110090188764,0.278466913067693
16,1411,12.1212138591746,2.14211190823691,-0.102233141164561,-0.0818966727854067,-0.0945485452032456,0.12973667723121,-0.0437406226087279,3.97370586595516,0.322706855307316,0.234999346798454,0.582041297662387,1.10605041682745,1.98084087060656,0.0606796174103816,0.0928912145575642,0.856285896326507,1.76499774440688,-0.0444192296614401,0.195577567028585,1.57959561119077,0.185419752681778,0.118716493479474,0.0200381101254705,-0.0783244975866125,-0.0437656921645379,0.0244289239839792,0.507560348575468,0.607645289988923,-0.0432557952387283,0.567003242558264,0.705428851755352,1.29534011681029,0.265774144742545,0.447732802734915,1.19046697452404,1.12306701402339,1.36818432644333,0.223419201369266,-0.0601056643699176,0.318108709504097,1.85580592824287,0.43145646663849,2.78411167392839,3.48426940976441,0.210887006771118,8.9744155023268,459321,21,-0.512056589126587,-0.409941256046295,-0.473447382450104,0.650504648685455,-0.218772858381271,132.906112670898,1.641685962677,1.18584144115448,3.07732844352722,6.72883605957031,17.7772064208984,0.303584307432175,0.465124309062958,4.82415819168091,14.1759300231934,-0.222169190645218,0.984133899211884,11.6173362731934,0.932420253753662,0.594977736473083,0.10019725561142,-0.392023026943207,-0.218898326158524,0.122156769037247,2.64817762374878,3.22867751121521,-0.216346427798271,2.98938298225403,3.82704520225525,8.44608306884766,1.34457039833069,2.31421279907227,7.46134328842163,6.87246990203857,9.18410778045654,1.12641274929047,-0.300709307193756,1.61750495433807,15.6013116836548,2.22483944892883,40.3091239929199,81.4198150634766,1.06226813793182,19746,9.16919854492008,8.12768093582622,62.0418631733711,293.504103019624,90.3096657550802,155.308377179781,1593.49390449159,10.6407337570297,99.9863049411521,95.9224220417967,76.729300463504,25.163483208298,23.7161088448592,218.86156017237,195.0164928734,56.7865166380212,26.4081075856016,2133.08000786846,131.361365196039,34.7852661821351,134.389123552368,169.833167665947,285.137771034937,301.420777601322,887.192490293613,265.654680869553,79.5900786501911,73.6242182421263,1230.42452230363,75.2373993495845,70.9926337304093,40.6945280603529,109.417320014344,85.6009910069849,43.7292949246045,46.5415283741218,59.2149642129076,129.789150889874,827.293406419954,104.377375014505,27.2722386779797,84.8606688863092,12.5395450242254,10.5194402531737,34.503290099603,0.0302176525927966,7.14394207888208
17,20,11.6761308445703,2.18742176068697,-0.0862819044333993,-0.0495550797085594,-0.0460028253377151,0.172130922023558,-0.0278618538549897,1.02725720439649,4.37178018275833,0.386248989940608,1.83481169459826,1.66303810019965,1.92588500834847,-0.00989543487722483,0.300234712775224,2.09788412055638,1.09497344444869,-0.0460536170999552,0.173250926490484,2.49050591410406,0.404778020207883,0.003630913943215,-0.0370748656779401,0.561242148269158,-0.0819781691558993,0.0253568708620165,0.0934926505045786,0.460492563558325,-0.0693707067993891,0.189740268454535,0.51258875508316,0.613251094353486,0.154174561144954,2.64663181694695,2.75263652723347,0.485126448585838,0.976888685927607,0.139188675311105,-0.0426277919131721,0.126167854365297,0.836501798209199,0.276162928312075,2.52371261010576,3.25306901385002,0.200383468114414,8.97439018010229,297739.5,22,-0.431956306099892,-0.247878178954124,-0.230095736682415,0.864933460950851,-0.139328099787235,6.17232871055603,198.342185974121,1.98036277294159,15.7814197540283,12.7146892547607,16.7888736724854,-0.0494779851287603,1.52385520935059,20.07142162323,6.63702034950256,-0.230361744761467,0.870645254850388,29.9682235717773,2.08017134666443,0.0181601382791996,-0.185417599976063,2.95898902416229,-0.410350129008293,0.126834340626374,0.468167617917061,2.38556814193726,-0.347136959433556,0.95670160651207,2.70616841316223,3.26310575008392,0.773973494768143,35.1100273132324,39.0504550933838,2.5220308303833,5.69925355911255,0.698757514357567,-0.213205128908157,0.633448019623756,4.69790816307068,1.40061742067337,31.009334564209,64.577392578125,1.00863599777222,19745.5,11.1488162720618,10.8670160540932,68.2534816904625,1100.83726905695,102.242033044162,154.416803239956,927.973480808849,80.3292118889816,28.6250649300092,67.4114664151788,79.865794072227,37.221618319585,47.5996141361909,319.60752234495,90.1186932116127,33.1909816402406,54.6427005132862,395.336729462216,172.150226670987,28.8954223710228,116.930659919104,309.788692658734,444.252393178821,99.7268045249008,479.284443308299,232.313024276703,173.02388524555,92.5239467783664,169.990236100101,158.779685546638,105.644371734023,77.7599168990894,161.391539456414,23.0771995502332,16.2436421823701,108.629901569283,70.2163394898344,155.997871637397,439.101583189954,143.875716515662,65.0535554372334,116.944019422105,13.1116900731865,7.66637330773885,33.9349972049322,0.0498645992225167,0.101260695660979
18,498,11.8538007864558,2.0947125472611,-0.102001889788966,-0.0769253099950306,-0.0947746821859401,0.1351453068447,-0.0748620646709038,0.602355741270399,0.0880637246540253,0.255519292640354,3.08503272408273,2.4561579539512,2.30590618189336,0.0751938221774033,3.58471108287424,1.14529968165838,0.412742832469288,-0.0551362730107642,-0.0355139237515089,2.58506138198031,1.56681520121084,2.34760374384343,0.00746470854667074,-0.0861418616849776,-0.0777990610821614,0.157259547995237,1.24566942061738,1.0693564075443,-0.0304327959426109,0.640265575221209,0.17875594439884,0.216714372790808,1.49572612239156,1.60821204056821,1.59960959609342,0.0942507898107227,1.60048357669041,0.860231735019682,-0.0390627338631171,0.0185055138877015,0.381968021316349,0.174767496565068,2.50342003081975,3.14571779010277,0.209015385685056,8.97335142990364,351546.5,20,-0.510894298553467,-0.385006189346313,-0.474583148956299,0.677785456180573,-0.374660059809685,3.1972461938858,0.440888181328773,1.29154551029205,54.5562057495117,28.935453414917,24.8339958190918,0.376323506236076,90.038013458252,7.0631377696991,2.12281012535095,-0.275821074843407,-0.177606947720051,32.9717884063721,11.4566855430603,25.9121904373169,0.0373238902539015,-0.431242182850838,-0.389387845993042,0.78954291343689,7.9688024520874,6.42574429512024,-0.152187660336494,3.42458403110504,0.898547261953354,1.0920735001564,10.5962500572205,11.9842305183411,11.8728094100952,0.471952825784683,11.8840742111206,4.85161209106445,-0.195363357663155,0.0925328508019447,1.95662170648575,0.878292679786682,30.3561010360718,57.9832878112793,1.05270302295685,19725,9.87597171898604,8.7881745796932,62.9048870649991,214.646952346192,119.13210230751,147.935515198096,432.234832940251,96.6397582780548,196.604407483264,108.064121822924,13.9930778496335,19.9399995812397,19.2888776214999,204.355328598315,17.2289347116394,46.4588718886208,88.0468928221741,659.863777529925,636.505397375065,19.1949461969972,60.4066897740593,33.4629662202447,294.808951407153,197.106606746945,693.229590316677,152.545481695887,47.4184993730429,52.5362982064879,712.486874126882,73.3298291539123,159.949304142304,124.644070309091,38.8633654431235,38.5171698679135,34.249362908981,202.469227516448,50.8310956720472,65.0778874755476,878.721049752078,283.735350877029,96.3381398176771,139.396968973946,12.6952903923445,10.555740141289,34.7655372989285,0.487421355281416,2.52139132195838
