,BPD19H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,BPD19H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,BPD19H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,BPD19H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H03_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H03_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H03_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD03H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD03H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD03H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H06_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H06_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H06_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD03H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD03H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD03H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave
count,12,25,92,0,4,2,0,4,7,0,0,3,6,0,7,148,173,13,0,34,14,47,83,16,114,84,200,39,69,49,215,228,453,207,151,104,202,366,408,276,453,159
mediansTime,11.4324477167749,12.3142990506212,12.4655418812302,NA,12.4943294915948,12.6038377057113,NA,12.4307020655938,11.860645634375,NA,NA,12.7540079095568,12.5485693090288,NA,12.6981801736922,12.484024876725,12.4892872537215,12.521834757503,NA,12.5114681966067,12.5266492984413,11.8151463350977,12.29584204902,12.3883525348067,12.4444076910104,12.4004796630128,12.3891705098483,12.4845509933633,12.4861015067425,12.3227261546424,12.419753970865,12.4056463587133,12.0521099480671,12.4232528514077,12.4990556432329,12.4422088175782,12.2868272351801,11.7878413077542,12.13410748173,11.8681068284837,12.2477480358277,12.482957133325
mediansCell_length,2.25162775319376,2.31243834127275,2.33168203051183,NA,2.11182497197034,1.8757749103355,NA,2.15873476612711,1.81844645923207,NA,NA,1.6094379124341,1.9378792776645,NA,1.99283576493974,1.81844645923207,1.81844645923207,2.04502820486763,NA,1.81844645923207,2.0947125472611,2.35092571975091,2.14211190823691,2.42379204358752,2.14211190823691,2.0947125472611,2.18742176068697,2.23081417900093,2.14211190823691,1.99283576493974,2.0947125472611,2.18742176068697,1.99283576493974,2.18742176068697,2.14211190823691,2.20911796984395,2.0947125472611,2.14211190823691,2.04502820486763,1.87986358439691,2.0947125472611,2.18742176068697
mediansX.Rh103.Di,-0.118743099735369,-0.0931833175335907,-0.0812257429071852,NA,-0.047229222245609,-0.0891039316810013,NA,-0.172645279696757,-0.0684696870567125,NA,NA,-0.113008859207358,-0.0818076849129948,NA,-0.115176089141161,-0.103052817851907,-0.110109689584779,-0.0694832599040676,NA,-0.0833007698859958,-0.11032636136407,-0.0973655341724677,-0.134873980192111,-0.0749391294001889,-0.0960215124702033,-0.119705150317472,-0.0879180488902217,-0.112499393953511,-0.116283166638516,-0.0942379057886102,-0.108636772685175,-0.099898404329673,-0.0893171679465131,-0.0910435118672875,-0.0823818263633881,-0.0900216976106257,-0.0841729002066859,-0.0851304218080331,-0.106774426024235,-0.111089247632582,-0.101251222507469,-0.0977498703308998
mediansX.Xe131.Di,-0.09676770289926,-0.0558497314789039,-0.0855730101200383,NA,-0.0707587183166128,-0.163615329135005,NA,-0.0648845262906339,-0.138340364835036,NA,NA,-0.0603957817936049,-0.100664100503417,NA,-0.142228083826192,-0.106207116124449,-0.100552295066841,-0.0839845246701587,NA,-0.103343101357332,-0.0540788860196307,-0.0860985027905189,-0.120445064012683,-0.0709524309544602,-0.0937488052055782,-0.110108877876138,-0.0940074258866672,-0.0647370169647039,-0.103875259477352,-0.118669794748438,-0.0917494572283983,-0.0764491195950654,-0.0859095757226296,-0.0782481813224983,-0.0885236137231587,-0.0782820312272936,-0.100721248609641,-0.0867694035506147,-0.0907828468827241,-0.0992499219700189,-0.0887719634927191,-0.0932305812215299
mediansX.Cs133.Di,-0.102907871655935,-0.091121223696716,-0.0946502868187081,NA,-0.0720082236412051,-0.112740296312121,NA,-0.0684870132630158,-0.116001978956323,NA,NA,-0.0812342678144226,-0.115912490022525,NA,-0.0858361811199538,-0.103065802138417,-0.10034917479814,-0.0314019537883681,NA,-0.10490817722957,-0.0799841789682946,-0.101150541748745,-0.103991195579139,-0.0846133302542775,-0.0988728743560756,-0.0880758069627613,-0.10737707002396,-0.102502453145174,-0.106256482038137,-0.109306740571115,-0.0939827307018026,-0.0864704469195743,-0.102576829856407,-0.0970025764072408,-0.0998136173291791,-0.101112286134872,-0.0916927076064689,-0.09173449245024,-0.0997737612944211,-0.0993002121482912,-0.0957158314780447,-0.111130485165243
mediansX.La139.Di,0.0324826252312178,-0.0294622800793272,-0.0516577114187058,NA,0.301584252953825,0.0417055083332499,NA,0.0155468291830443,-0.00234916534274065,NA,NA,-0.0493995532513374,0.0468452455103432,NA,0.16009167106212,-0.0210705705147709,-0.0486402144948193,-0.0849656251298439,NA,-0.108032842450847,-0.0402849408980056,0.0529108434362062,-0.0583245708007639,-0.0750851995789686,0.116703274640554,-0.0194072380347592,-0.0480494719166151,-0.0512092499343902,0.0822212650607711,-0.027402809855278,-0.0700200761373028,0.128969712643196,0.0119554726311902,-0.0493137228207836,-0.0440022854858056,0.11401401918293,-0.048440905483113,-0.0507942683319621,0.113191836957194,-0.0165184331815312,-0.0327344247233496,-0.0594829438032993
mediansX.Ce140.Di,-0.135943062669911,-0.102541693097229,-0.0786725431355875,NA,-0.107696437287418,-0.107165232497137,NA,-0.0202477974816851,-0.118755864630204,NA,NA,-0.0654773581946398,-0.0684171999458246,NA,-0.0830437235432188,-0.0932523027727885,-0.0860970063034947,-0.0964801979055638,NA,-0.0908264008948023,-0.0896600411870369,-0.0531696522173232,-0.0867374613792124,-0.0272646241441787,-0.0943770916940826,-0.0882784618946777,-0.07187336834278,-0.0830626601556305,-0.0826755050778325,-0.0875397734750318,-0.0705006499656561,-0.0679172705924915,-0.0851605716603339,-0.0898403868648598,-0.097292904487204,-0.0642279359835841,-0.0891505985509156,-0.0762546081286201,-0.0635162368909738,-0.0874063580611458,-0.0912540840108917,-0.086172988407507
mediansX.Pr141.Di_clust,1.97952495527109,1.9685532765231,1.59309201531086,NA,1.54015952316426,1.15960154622897,NA,1.6925012691464,2.50751278463497,NA,NA,0.901671918719636,1.82090174823328,NA,2.13974486110211,2.02213641324901,1.92885689197443,1.92210561485024,NA,2.32392717817591,1.56679766570527,2.05705164792916,2.01470617012967,1.68543687315725,1.65547404051684,1.91263471925318,1.62978220213297,2.04003960083928,1.75067904463306,1.73138308547132,1.60372467431533,1.42752075593784,0.825015598165459,1.68937958217918,1.45374591066354,1.75737098009094,1.25943578408153,1.14847608161775,1.15663302727588,1.08230230514729,1.1174607428659,1.25852772053217
mediansX.Nd142.Di_clust,0.132917357156432,0.0596918923320347,0.06120184921766,NA,0.223411695478878,-0.00547937324605774,NA,0.0357222970280964,-0.0723462234287588,NA,NA,0.369461905509377,0.126407603226879,NA,0.0899224348021786,0.0638639935057483,0.135850570359503,0.118701329737263,NA,0.0849823787424319,0.294309980560824,0.0161540366777176,0.0609235156868372,0.0986557022280015,0.0780906997077095,-0.00491531942390838,0.00054942998389291,0.0863963533210511,0.0300126346167945,0.0506291251026749,0.0297654840941737,-0.00767205580942091,-0.0289933679894003,0.0359195026868904,0.0443823707247218,0.0328545943327498,0.0145556069796569,0.0192957743498414,0.0362891295821286,0.00969400121963468,0.0033969538148116,0.114557105984983
