,BPD19H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,BPD19H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,BPD19H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,BPD19H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H03_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H03_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H03_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD03H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD03H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD03H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H06_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H06_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H06_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD03H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD03H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD03H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave
count,136,57,37,41,242,326,83,429,352,96,166,188,227,219,597,633,231,106,234,380,176,64,68,33,95,36,37,69,125,49,43,68,8,37,34,101,14,14,28,11,13,23
mediansTime,12.3576046471805,12.3185241605414,11.5810998683574,12.4255101378998,12.3668935009777,12.2990507945235,12.3947837456629,12.3855969603723,12.2706736084214,11.9503745537597,12.412898737639,12.1021613297418,12.0822878855352,12.4084206607941,12.3693778658383,12.194032452461,12.2343451840195,12.4108176413468,12.3707576299871,11.8251342572489,11.7499683205532,12.1488358840294,12.2236210223634,11.9278708265094,12.2450337096161,12.2143650458849,11.4664458295822,11.4775635372267,12.3009590992323,11.7967651650112,11.111528072701,12.2713229164349,12.1534811903939,11.4790046028703,11.373778627772,12.3604558697638,10.9190339661657,11.9150829272152,12.4101602208319,11.1053661657994,12.2515946178537,12.5410594938066
mediansCell_length,2.35092571975091,2.45835522547041,2.31243834127275,2.45835522547041,2.23081417900093,2.14211190823691,2.31243834127275,2.18742176068697,1.99283576493974,2.35092571975091,2.18742176068697,2.0947125472611,2.14211190823691,2.18742176068697,2.0947125472611,1.99283576493974,1.99283576493974,2.118412227749,2.31243834127275,2.04502820486763,2.14211190823691,2.31243834127275,2.18742176068697,2.55549355317483,2.18742176068697,2.23081417900093,2.23081417900093,2.35092571975091,2.18742176068697,2.0947125472611,2.18742176068697,2.20911796984395,2.06987037606437,2.23081417900093,2.20911796984395,2.23081417900093,2.18742176068697,2.16476683446194,2.04502820486763,1.9378792776645,2.14211190823691,2.31243834127275
mediansX.Rh103.Di,-0.105743262586799,-0.101316227411009,-0.100057326746721,-0.0923768652806886,-0.10193337463717,-0.0982218500282919,-0.090870403413441,-0.0969775885543434,-0.100962045729286,-0.0973377110058931,-0.0900597669085624,-0.0964868353443119,-0.0980258220322225,-0.113609912222235,-0.103194566319955,-0.0998816919217579,-0.0985112449976605,-0.0993005313377039,-0.0905729325497972,-0.0932733635807687,-0.104117416605989,-0.107402340803637,-0.112447625695288,-0.0698481023375959,-0.0993938375571407,-0.104535354246477,-0.064762355408827,-0.0820839941328086,-0.0989596685608608,-0.108235515259921,-0.0928347918782049,-0.1080673101173,-0.156723461168974,-0.0960716551897047,-0.107810693054099,-0.105664133582194,-0.0695305749291076,-0.0911679796292743,-0.102167657241261,-0.1266195697814,-0.125906749228479,-0.0865092039975299
mediansX.Xe131.Di,-0.0601323079568454,-0.0603686218011174,-0.094523557429195,-0.0852574052871102,-0.0822180772847562,-0.0922710450120697,-0.0767334628044941,-0.0760214412165327,-0.0790489049933227,-0.0766961341284252,-0.0850122873526329,-0.108028539339556,-0.0848069217245954,-0.0786367222093211,-0.0843880715854352,-0.0815069320746963,-0.0851729542936613,-0.0860419739527175,-0.0718648223409367,-0.0909085091126943,-0.0758593989848798,-0.0840606031324219,-0.0973010725836095,-0.0812324202093631,-0.0948563925935444,-0.111234549720553,-0.107365270580723,-0.074269864192146,-0.0884925621972442,-0.0887462560121051,-0.109477723586344,-0.0856884016150755,-0.0880704983977056,-0.0588168889685316,-0.0932305977873958,-0.073668394842357,-0.0956724247752699,-0.124459465178127,-0.0894809156105163,-0.069389085185087,-0.065685021083549,-0.118959452932641
mediansX.Cs133.Di,-0.0840554394585256,-0.111133008723757,-0.0997335202610131,-0.10861833262261,-0.0869193552337632,-0.101728442750953,-0.0943354440653793,-0.100619059944949,-0.0968632021281697,-0.119170111273532,-0.108433315639241,-0.101273962831475,-0.0996711443386625,-0.0856854591453625,-0.0878542534431363,-0.0963838838910884,-0.0937332880561975,-0.0961805974907912,-0.0906946511557975,-0.0973658769725534,-0.0956723660507583,-0.106287819941321,-0.153059816542422,-0.0651555658521898,-0.0900539382028188,-0.0656948689623645,-0.0942410211881686,-0.0867667659302439,-0.0918121652328856,-0.0941976013372619,-0.0934990082024284,-0.0957468950398215,-0.115289824695536,-0.123748493697673,-0.0971096017850092,-0.11075880351401,-0.125726661805205,-0.0828939820351382,-0.0838205454485889,-0.0704127903464661,-0.114208330623496,-0.0879626723295498
mediansX.La139.Di,0.176433681436854,-0.0241298713226071,-0.0472591059819374,-0.0632042202609484,0.19704053745999,-0.0167915073845277,-0.0363392924052927,0.136687303929533,-0.0148594349946413,-0.0512837530390178,0.177070762023131,-0.01010357755951,-0.0641795547733097,-0.0437426055460908,0.104510377282992,-0.0131000869693048,-0.0149022323515044,-0.0417917113206538,0.163699010042985,-0.0267137610830226,-0.0435948248459956,0.0673076334729745,-0.0354828691083615,-0.0480599949069444,0.132999338370961,-0.055188063752922,-0.0145898828400797,-0.0244952143164609,0.131008899384417,-0.04592361175548,-0.0100506602865703,0.163113568737878,-0.0859963268963885,-0.0397414670443739,-0.0536854628909713,0.163182664436118,-0.0431937002956394,-0.0548128676446642,0.0831891594014863,0.0553009528375248,0.0851592175874101,-0.0660442477043706
mediansX.Ce140.Di,-0.0328575317879686,-0.0763964272711023,-0.110995278267713,-0.098978880339587,-0.0423447938315201,-0.0637779035605042,-0.0261164569192354,-0.065263578155933,-0.0659019088700745,-0.0803401801111444,-0.0373767247647362,-0.0502212683163342,-0.0577144060972129,-0.0178064145329684,-0.0650435915029362,-0.0740264763879786,-0.0704078613445073,-0.0733749474786731,-0.0320479873665382,-0.0739179277374322,-0.050274364335571,-0.0492195058360663,-0.0929709053719389,-0.066189288418507,-0.0336360564012966,-0.0676057693884037,-0.0980292922173839,-0.0753183559955158,-0.0620187612275185,-0.0420355731098275,-0.103666350446112,-0.0582790080888733,-0.0955124810011333,-0.117905733853392,-0.0763979117782958,-0.0396729131682292,-0.113050655632888,-0.102303165101527,-0.0810121163963396,-0.10438008948327,-0.0473151997713628,-0.05600258094977
mediansX.Pr141.Di_clust,3.37822751389427,3.31128309998129,3.01819790411222,3.50794725930038,4.10172389965014,3.92174315812974,4.41876788650387,3.8658146443074,3.57653715611059,3.74005844980411,4.23933936219193,4.14407457935564,3.82005393015723,4.61084916684403,3.5736498846689,3.43989085300615,3.11093123572524,3.49268244127145,3.76944849526033,3.54680649028928,3.46261352995215,3.00101425898639,3.01055552923419,2.79356857658163,3.19928291451133,3.16516253909746,3.15239618640755,3.0407596902193,3.19276667877372,3.53548269272403,2.82389961172346,2.67679701027159,2.1618933354406,2.56644861603498,2.63416140161427,3.00520456354422,2.53986459349705,2.40699495863019,2.65543500291699,2.40946830442656,2.28322694770052,2.05296677657198
mediansX.Nd142.Di_clust,0.294344387877397,0.194517789543036,0.171108863070343,0.381530520051456,0.285019919737793,0.311168331499115,0.369076584598491,0.239808390685941,0.186835705231341,0.447971481228552,0.259811867753061,0.254900652069948,0.271548207749796,0.351432977163989,0.246109779930742,0.194710677489225,0.268038269469773,0.369318486912719,0.386261793803,0.327023276841761,0.361814479823823,0.113953033715768,0.125234754629597,0.379932715667824,0.234193431073051,0.177119390217597,0.230060687396374,0.143605888324231,0.119250000769832,0.102817886201806,0.0738833400118463,0.174030403067114,-0.053395526240477,0.156423536105217,0.145425162099222,0.16106513310467,0.19939429700181,0.0892150118329919,0.0992481579862399,0.185202878401578,0.079764871539324,0.373837632231486
