,BPD19H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,BPD19H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,BPD19H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,BPD19H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H03_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H03_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H03_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD03H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD03H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD03H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H06_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H06_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H06_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD03H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD03H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD03H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave
count,13,0,2,13,1,1,10,4,0,40,2,0,3,4,15,45,829,556,83,42,299,0,3,0,0,0,0,5,0,0,1,6,0,8,6,2,1,0,0,1,1,0
mediansTime,12.3599535747107,NA,12.637921009818,11.5867073840607,12.3819233112114,11.4907248448905,11.2317106792085,11.1179830721724,NA,11.7114742265404,11.7795558399886,NA,11.4962471520208,11.1198054324714,11.0208627127227,11.933549756561,12.128932388365,11.947808602581,12.135272427519,11.4106453605513,11.5706357266033,NA,12.3883908690026,NA,NA,NA,NA,10.5956542532083,NA,NA,10.6955112736565,12.3808285856577,NA,11.6192874486333,11.9765723490383,11.8234626761806,10.1144289612068,NA,NA,12.3682816270171,12.3904105015766,NA
mediansCell_length,2.42379204358752,NA,2.33312473921862,2.55549355317483,2.42379204358752,2.38801132228465,2.26917374021894,2.34811668548706,NA,2.45835522547041,2.13263854616317,NA,2.38801132228465,2.118412227749,2.2724413273866,2.14211190823691,2.14211190823691,2.2724413273866,2.35092571975091,2.14211190823691,2.31243834127275,NA,2.38801132228465,NA,NA,NA,NA,2.23081417900093,NA,NA,2.35092571975091,2.45835522547041,NA,2.34811668548706,2.29243983432967,2.49177985264491,2.2724413273866,NA,NA,1.9378792776645,2.23081417900093,NA
mediansX.Rh103.Di,-0.0858233953636037,NA,-0.0469990547459436,-0.109627089673161,-0.0641282751716169,-0.100929595553928,-0.0585530109079282,-0.115637319452842,NA,-0.0889006531220599,-0.11053171938681,NA,-0.168685928757206,-0.0649922561112903,-0.0801681895609328,-0.102330727588943,-0.100793721108435,-0.101578412126302,-0.0950564173892765,-0.0900956078924822,-0.10369530558542,NA,-0.112669665128685,NA,NA,NA,NA,-0.172277466456944,NA,NA,-0.137412629157811,-0.134610718191914,NA,-0.0813593138605633,-0.117367344219161,-0.0822018573768914,-0.0237765841915016,NA,NA,-0.116438397927908,-0.0155872261749872,NA
mediansX.Xe131.Di,-0.0317674608542541,NA,-0.124644044325834,-0.0998191034063897,-0.120096895312381,-0.157061087411721,-0.0573647161410309,-0.0994770200190937,NA,-0.113818819434997,-0.11599106317364,NA,-0.0261315049371282,-0.144002393806097,-0.0626685595459246,-0.0764335062994818,-0.0922061876128109,-0.0760519212736225,-0.057395340562058,-0.0785132637761051,-0.0915786213495067,NA,-0.210475507390854,NA,NA,NA,NA,-0.0424398236871591,NA,NA,-0.0798175967707127,-0.0532223958810734,NA,-0.0967055082653948,-0.0602722794103276,0.238139293864305,0.0241220817725323,NA,NA,-0.12226009114262,-0.142016080954951,NA
mediansX.Cs133.Di,-0.114636727008245,NA,-0.0642081353942871,-0.0684984919716947,-0.166861149652169,-0.151787090816627,-0.066508537148857,-0.0770243362750659,NA,-0.0797030170774914,-0.0589151761257741,NA,-0.093312971706823,0.0557172927999194,-0.0761866455990014,-0.107600777768143,-0.0961154529691081,-0.0896715659481185,-0.093402779761678,-0.106139796755184,-0.105376973111716,NA,-0.171110167156018,NA,NA,NA,NA,-0.0994991029352578,NA,NA,-0.0565903107844729,-0.0420270922682075,NA,-0.0954981018700042,-0.0853014468109679,-0.0961441832114021,-0.146781894237589,NA,NA,-0.00628010823836903,-0.0113958261504437,NA
mediansX.La139.Di,0.282653987551043,NA,0.17044349606991,-0.0416305027681628,0.215134105392699,0.143406540443522,0.0598201486053672,0.452132158024538,NA,-0.0536586313943847,0.223123192949464,NA,-0.0455244544499561,0.0532380406262726,0.216744668113635,-0.0162829639389179,0.0223656768058298,-0.0299501547249479,0.149074490411636,0.0744036086567451,-0.0622547392720568,NA,-0.02886904003278,NA,NA,NA,NA,-0.148890804641138,NA,NA,0.356415917074805,0.0710914513476053,NA,0.0120074216071537,0.0393752036624071,0.374456355708292,-0.146446049933732,NA,NA,0.131892427876641,0.141927685544085,NA
mediansX.Ce140.Di,-0.0635294316748805,NA,-0.00111313291502492,0.00369957623854331,0.454666426974094,0.0690914003202429,-0.00201836723774487,-0.0202520800037801,NA,-0.0837801207777932,-0.087590238976773,NA,-0.0859282167736392,0.0782145361760964,0.0213359112205311,-0.0443033322184854,-0.0616390486799615,-0.0643172533204941,-0.0545456617101474,-0.083078643559757,-0.0618137269571022,NA,-0.179175823163669,NA,NA,NA,NA,-0.0149306069661527,NA,NA,-0.176643176590755,-0.0803134797386057,NA,-0.0356519575026511,-0.0433761963931519,0.280091647466059,-0.00984957609060354,NA,NA,-0.113263420984189,-0.0428227662953934,NA
mediansX.Pr141.Di_clust,3.67810034424131,NA,3.51744131778736,3.51347017224568,4.82880434335688,4.27251918019811,4.58119450916361,4.27405302537199,NA,3.89870836993505,4.76896356742224,NA,4.07214718923451,5.00042565846212,4.23901122560219,3.66600004488238,3.35738919649014,3.52093317960661,3.98109952634508,3.87516523441251,3.69501241204284,NA,3.08243434444638,NA,NA,NA,NA,3.16332181707012,NA,NA,3.92262272681182,3.25139209235221,NA,2.76420625467378,2.72620600121378,3.13501725510909,3.69774050987187,NA,NA,2.60307216945522,1.56771032269063,NA
mediansX.Nd142.Di_clust,0.102268445054156,NA,0.211895888026625,0.813030077044253,1.1474602281158,0.624491454852813,0.593842027637562,0.666967844212025,NA,0.682170848692344,0.466419547814817,NA,0.286118704483615,1.22083720338733,0.321762418440018,0.617074478889202,0.729206269678847,0.600683420891638,0.608501570786076,0.528637863295152,0.704259920342062,NA,0.162145608766804,NA,NA,NA,NA,0.334485123007669,NA,NA,0.407665651566574,0.77551675502487,NA,0.495967586161494,0.397644666627373,0.372472175331063,0.434252430141702,NA,NA,-0.082794854018674,0.140229194765093,NA
