"(Pr141)Di" "(Nd142)Di" "(Nd143)Di" "(Nd144)Di" "(Nd145)Di" "(Nd146)Di" "(Sm147)Di" "(Nd148)Di" "(Sm149)Di" "(Nd150)Di" "(Sm152)Di" "(Eu153)Di" "(Sm154)Di" "(Gd155)Di" "(Gd156)Di" "(Tb159)Di" "(Gd160)Di" "(Dy161)Di" "(Dy162)Di" "(Dy164)Di" "(Ho165)Di" "(Er166)Di" "(Er167)Di" "(Er168)Di" "(Tm169)Di" "(Er170)Di" "(Yb171)Di" "(Yb172)Di" "(Yb174)Di" "(Lu175)Di" "(Lu176)Di"
0.651412199948538 0.186169490404343 0.229400896162332 3.06730503076642 2.45444540390156 2.35697846117484 0.12975778364595 3.53573869245886 1.06610111573515 0.426345835255659 0.0559341260559639 2.68073189437619 0.328140618742452 2.26390475990695 0.11436438071426 -0.0476190054667736 0.237271687851344 1.12546055253277 0.725046953392571 0.759369749048167 0.231834558585184 0.351039094215038 1.71261923454445 1.46756569979913 1.0663809637254 0.115800870212328 1.7702409948443 0.879908416908338 0.0954862555315163 0.684930432346965 0.260427542712881
0.420629127390702 0.15839427109728 0.880596476833709 1.85073010724508 2.85049234330929 2.56496872066839 0.121225702136638 0.627028809801456 0.736447626060309 0.175365918959414 0.0564616883178179 2.50325883273463 2.85547994086375 0.147500099445144 0.0254526547331191 -0.00452513245409886 0.0442903503031202 1.28359535835803 0.28650085649757 0.111441864241537 0.11975576311293 0.152535003233009 0.0202705654203226 0.72964739973883 0.642937832150847 0.0566457696766288 1.28751423234322 0.1591873228221 0.00965626239116325 0.480542429647677 0.205489108851396
3.8436292965556 0.317778186994122 0.22855415047582 0.467269038327001 1.15575034665484 1.91383710099207 0.169503526328455 0.167582661817078 0.976881088203669 1.14207802358016 0.37713362310201 0.988928407313591 0.180532882938879 0.129100743182735 0.0781632501408931 -0.017963234732534 0.0530180459363656 0.529533935779361 0.819918076489328 0.490211237952056 0.614709180030656 1.17823624855593 0.326419118343665 0.361803022274355 0.632753088498209 1.10981344182349 0.569658614943502 0.228326962529381 0.296415012516315 1.52453520981949 0.281974955891006
0.288637344752728 4.06906021207466 0.259251825481015 0.571196806970636 1.38641020825683 1.69004831173035 0.0358427003706554 0.0880549436921192 1.01903560314991 0.162647213763751 -0.0053453786195197 0.340291332833297 0.0456870787462441 -0.0346354542343785 -0.000581593205345835 -0.0308246505182465 0.0291806470698661 0.0644966051959134 0.198641178495832 0.0258967108419414 0.136160874268533 0.510579308628656 0.0248992736419989 2.1181115984671 1.0483898397094 0.0806484615533422 0.567621832093893 0.0963790616459349 4.1479323484814 0.779957842332324 0.191722688549986
2.99555488426603 0.31386816052319 0.250351954082998 0.491563584413124 1.12715869051753 1.47306502619301 0.131298880154407 0.151810233826698 0.428831427362051 1.21818684365294 0.272783939206079 1.27234213711265 0.324765903632192 0.160577533592792 0.0872295711335631 -0.0104511271128559 0.0752052477967411 0.613405667841437 0.561488862802791 0.522458863834761 0.419761810660529 1.39934006127129 0.281628505137882 0.187661100105618 0.415338755636736 0.925826515285128 1.17305765086564 0.304757155741519 0.277272027748386 1.40624817522792 0.507986933050116
0.644758064182869 0.169428688660003 0.196933460809667 2.86347863225678 2.41885876340724 2.4716701736087 0.133221041889724 3.25293246241962 1.05714805346865 0.360176946524833 0.0506620687180323 2.76188702056828 2.08751358645925 2.67102918657848 0.142328786373778 -0.0437223706576873 0.222207168580218 1.1208326223427 0.884298057773399 0.687290169368549 0.305215043465793 0.359215862958363 1.63746246040854 1.55976035229236 1.06537340916238 0.141784594433636 1.52350631276502 0.790489128758027 0.134025296750139 0.602927906487112 0.303192516158208
0.494765225324805 0.147976136494089 0.200265134082658 2.53842089781527 2.08333459166468 2.33490719933074 0.116940312550336 2.71377987558469 1.22685347531504 0.227982746404841 0.0233128309811867 1.77511508753129 1.50114094713528 2.47867447891899 0.139031364770417 -0.0339359674621851 0.0877344413742162 1.26827224460203 0.858081528741489 0.352053355047405 0.181191616212567 0.280173581701622 0.805986692885935 1.76750394486321 1.18459946460691 0.126154702296417 1.28527886893529 1.16191287766372 0.12439218455076 0.556841969488149 0.238667693263333
3.83301118806935 0.354010745565947 0.253968480452088 0.480695415238216 1.24457583932987 1.79211548993609 0.103319360941454 0.181480353743274 0.802443415021019 1.25929953244689 0.255944795261725 1.80203026150877 0.233051991240479 0.12425643088439 0.0893504120698349 -0.00809770876087216 0.07070318860282 0.515652077762441 0.518154861736472 0.432954736088441 0.488648534485292 1.06725222196991 0.285729725491233 0.353009651966994 0.667455466978486 0.658245786892373 1.28020748499759 0.184229557001657 0.284184524171182 1.57809666374893 0.375414141619954
3.93544579506416 0.332675622947814 0.217680792695865 0.849702181582378 1.1398643132053 1.81347441556831 0.161645022042893 0.180193422465955 0.767953086175146 1.56979581301395 0.229540532767289 1.60016970858932 0.255103071221659 0.159359526887351 0.0751025133675959 -0.01039234620278 0.0972225473336209 0.624910634431657 0.662674465322603 0.566440572991941 0.801170717700996 1.3474262068919 0.328093229154725 0.485930656411831 0.896514207872176 1.03623872197999 0.52156750172867 0.22647596235057 0.449806954406294 1.8352710360464 0.448361162278496
0.324188427209469 0.186232044072131 0.171511560138801 2.05837178542928 2.42683194599658 2.46787813907973 0.106388250832963 1.64773066084127 0.730887886591647 0.225369250618495 0.0393921852026574 3.02747175631319 2.05164304455975 1.6511140643806 0.0723945627904876 -0.0640131615889889 0.150299378719325 0.861066767608509 0.487452574162572 0.589080012495808 0.160166897078655 0.212041889851235 1.19519001978447 0.615324335929133 0.544271270911866 0.0254003593022249 0.861067887937693 0.547608010386003 0.114277357635461 0.494753775240216 0.232280623171901
3.60969104932421 0.491709867839508 0.339821137622477 0.560436425219049 1.2308026436953 1.80214346593925 0.162220772291824 0.197647462915651 0.665556514670781 1.39088715788128 0.573198586190187 1.74190923026654 0.298554448798172 0.235115365498857 0.0766053917117854 -0.00685077987928194 0.119061071329787 0.882447559239388 1.04196986088287 1.08324712324254 0.807103509747435 1.13423601213622 0.423052103157002 0.302753507133535 0.554441955357156 0.519279645929147 1.20153115538467 0.222038449043946 0.320433423022089 1.81585688663266 0.540481987564639
3.01199566337702 0.347200767644462 0.294291246570789 0.576227119132535 1.19006400342358 1.5398554611016 0.12606648398323 0.209139209270404 0.62224221704701 1.3232216881705 0.435555211930188 1.65634029098115 0.378831947484745 0.224332800511452 0.109994581504955 -0.0129236376377059 0.0389246490581245 0.898570360571533 0.690409266345937 0.801875151801687 0.732853154257585 0.998533110646895 0.448197006615953 0.242322167944046 0.387740692103542 1.55769730631489 0.949686470128054 0.214936000231743 0.251507656814529 1.54037637395425 0.38435931069414
0.429177879502197 0.156674974857569 0.183272300636429 2.67620083402516 2.24979522783696 2.27345445078149 0.119453312684157 2.9207394230489 0.924564171068875 0.274017046866801 0.0342857157815189 2.65787548282753 0.285829303490958 1.6787216224757 0.0580732999401881 -0.0489211776662276 0.159932189520494 0.97882616952178 0.522605386377027 0.700587007672343 0.162564842538622 0.244911794042327 1.08269961592538 0.740209528063635 0.779985785914345 0.0699147916450313 1.4482944298761 0.788819166095351 0.0962613554107613 0.388247916889316 0.22918690262711
0.246967996174384 0.140312605025258 0.197981263306005 1.73974004473853 2.2676443573213 2.48880335842471 0.0465085306415202 1.05560169600886 1.2123864478372 0.0754533627052952 0.0502027470453395 2.16632220510118 1.63361413331913 2.23126149145113 0.0748925311262108 -0.0534502214415204 0.169211052294505 0.740069997855549 0.418632052636402 0.245102082336653 0.19353022832944 0.150927429387414 0.893211108860804 1.32342032622351 0.703921057071537 0.0991625540412896 1.24993369185875 0.50222486446126 0.0789988870697044 0.471499983224077 0.267450738724954
0.592497413332136 0.155871408272339 0.189135198759453 2.71195308967229 2.34123023820158 2.33842201513672 0.114811061380321 2.89238110317946 0.924535535833469 0.298923580353904 0.0382660307676474 2.65540349196578 2.02876570479863 1.09206981197758 0.0467602567686308 -0.0596225959269845 0.207591725587456 1.0076129805075 0.652423871030774 0.432927034062496 0.196236439896741 0.227286382699168 1.28788177229302 1.06507322485951 0.807887273304992 0.139320457612041 1.48792712796092 0.663272939661181 0.0859439977498309 0.494384304934627 0.301279420222255
4.13744301019131 0.56765246549545 0.387916755127773 1.01699013650673 1.2631578865293 1.93974568807459 0.21151747569179 0.314646227051288 1.00972510874604 1.57741263498705 0.628188743647792 1.88692731412034 0.41087574198867 0.393360881973061 0.174811126434151 0.0651631158768906 0.178989165743952 1.03907836898538 1.26545656416283 1.06805362253785 1.1036517202732 1.75769269052468 0.600079207586932 0.614045141221456 0.98306382501837 1.22138847539768 2.20866235556726 0.51051734538029 0.40446004628643 2.15066198025996 0.617607441323056
3.62207224894292 0.274837131433395 0.211221376319606 0.469423192798583 1.15613557887244 1.74275916603986 0.0921013614026727 0.191054785912451 0.821524183147673 1.10349813463613 0.183046560350868 1.20452026524668 0.216501699238804 0.128125272283223 0.27465300185446 -0.0114574200917686 0.0954652417241989 0.423036278785954 0.502627256663855 0.429758423044077 0.477584979340989 0.946591665670659 0.237062491701685 0.261804139887929 0.527456625927644 1.47089579119365 1.27151938370858 0.189938895324094 0.337564860219589 1.28379470061457 0.321866377712724
3.50737078097998 0.393491599658403 0.243232102707744 0.487940587911969 1.20709998886802 1.39956086556767 0.13879842755669 0.145686390537498 0.586111290531704 1.11234050886746 0.284486056540182 1.4713728510183 0.181856686871486 0.125191943867012 0.135251279408841 -0.0149278164480891 0.0697470047908287 0.40363645578902 0.495074437886715 0.571985407163059 0.867800669235886 0.835852914128498 0.199135321105218 0.261818092620856 0.42412016971274 1.07922985794382 1.9255884314909 0.302527966433531 0.262953226770259 1.18854181582249 0.42888040521036
3.90257378909618 0.501589623969955 0.295378834223307 0.640707934620595 1.20449698565452 1.98355437162489 0.190521438694813 0.277608734697311 0.800461409865015 1.50885157447425 0.313336995790845 1.52534705893604 0.260393392291783 0.279412605568124 0.100503855074307 0.0126795448509039 0.0857030197262154 0.665807577177918 0.960071420604856 0.827118211955211 0.674426434079155 1.19225051129633 0.41189518794774 0.443186331289819 0.902036473039928 1.61962854419682 1.84580594262006 0.3458045478453 0.373720298671185 1.76907366215807 0.456957205082998
3.34105127955809 0.364828914414614 0.32165036694268 0.670904738748626 1.23312229352669 1.65189449326495 0.143611180736524 0.230384375160418 0.684846456773382 1.56268477071559 0.496261802570242 1.11533177361704 0.800453038938209 0.20826723002063 0.0863726853518227 -0.0448569177259174 0.0879718083903844 0.840373567560765 0.819597715883756 0.664934260382734 0.603759691884209 1.20456855835568 0.461985069403076 0.37214442082014 0.864208683162846 1.01082944836068 1.79244232653256 0.473058538994335 0.409210426958705 1.55631680640256 0.342894128467845
3.94861581052432 0.405051940268829 0.250183303788936 1.07158675527512 1.14586289381482 1.89893742248376 0.176721172689185 0.251848131633939 1.04803284729684 1.78913963130835 0.268425604094057 1.49993188337114 0.270211502577687 0.204171587328393 0.153880332124894 0.00370269122178728 0.212443880023203 0.764451534678587 0.803702704123635 0.590178426511562 0.741986116119702 1.28076966890459 0.373557635868517 0.947443284362086 1.09251719145714 0.818046995299581 1.37281245052014 0.294127813779771 0.460371881417241 1.94810139387099 0.424568994477909
0.254808931911047 0.0785058185534055 0.106539570732925 0.890769661422823 2.5298440416922 2.34443898109091 0.0735300373948077 0.611789699872445 0.539617619282363 0.153457338690057 0.0132013581912169 2.23235293963626 1.52399513196796 1.77895844349604 0.0581725409707847 -0.0597917266804335 0.0559034244126163 0.828054387777524 0.44594434138887 0.224689697085033 0.102711742184029 0.110797387593272 1.25056703447836 0.592705137171844 0.321409129263662 0.0661924409467353 0.628044445836187 0.344368845469902 0.0968064488237474 0.457533671704803 0.2835694354016
1.8070527779172 0.598453105525737 0.212440309257419 3.90539662555862 1.13419237189683 2.05804801469436 0.0934434389110294 0.184295977053048 2.17285154632605 0.856018293884492 0.098371535019441 1.42051917107626 0.19083541420198 0.0275931646692355 0.0853754992955815 -0.0162509008032614 0.650260159707593 0.14879794337225 0.406360739623825 0.0971122406316156 0.425619746602653 0.795361979435455 0.199281061113179 2.94606028652096 1.8361247814216 3.44388819686451 1.07940810294838 0.119042055669218 0.0801243286997342 0.791387331743029 0.312066540358362
0.911250605077504 0.30598102409229 0.195763336809837 2.54586563788087 2.33994784155198 2.39428765269355 0.102528129973111 3.28200734908493 1.1238198786606 0.40844182826124 0.0518386388593897 2.64317111451034 1.38642776258792 2.22363399544384 0.159764390802778 -0.00696322504532225 0.219203050185576 1.07165275852824 1.1084768388873 0.74528370424823 0.145924484585796 0.423082070553866 2.17166142082575 1.55415991979285 0.659261886704462 0.0851600154838595 1.90625232953447 3.50614644645198 0.15687300401166 0.340129203385778 0.240320409235861
0.401343937157785 3.51943247047433 0.197779208572043 0.422057882219421 1.31282649188423 1.65582882512214 0.0307281214199238 0.0437497085368657 0.560579381832918 0.0494514562982405 -0.0112128962254223 0.209149950231039 0.049788028054614 -0.0168414848883286 -0.0412183090905055 -0.0518194093563291 -0.0282598459558214 0.0214228124541846 0.198151727414887 -0.0211536195107757 0.10655066386824 0.21751208065237 -0.0307067631287462 0.785897679606653 0.422067240089081 0.0464683161623365 0.710135095025058 0.103945687870041 3.32275115091277 0.531496304894959 0.228914748323941
3.51852075521689 0.546844165071421 0.462427026666501 1.02101793371921 1.37247563217662 1.78872186865871 0.204353052953606 0.211488508318519 0.867014802415621 1.60045247776702 0.709063457211424 1.80212320735948 0.535355724261733 0.335438228752427 0.196921553119548 0.0361785942410371 0.0860288745510529 1.41462335994114 1.27187499243105 1.30657572367248 0.65103976145886 1.37960023210589 0.792662354760153 0.387365171378914 0.667331349538206 1.10623052557665 1.53756787403294 0.294476676942459 0.580233742862305 1.90132257589964 0.469392871655566
1.95424673763132 0.201587573215833 0.314526704866886 0.335979155244771 1.24560883698689 1.33748503185201 0.16532171808713 0.231963734377233 0.674721243417658 1.33296106498887 0.454048634660304 1.13805148899864 0.327100034028517 0.330886272767687 0.101724439681977 0.000224597659843909 0.153345453837814 1.06851651179245 0.624561775358205 1.05132172645843 0.651915415351725 1.1770852903867 0.442735254989367 0.211278881985571 0.430419570669975 0.933471833356657 0.609610926220162 0.227480915532729 0.401041352428936 1.10469679688185 0.570613649683729
1.48699274281146 3.19065399783801 0.317453308027884 4.10806468600621 1.18545844512566 2.09203363373044 0.134453724108208 0.218176055351075 2.45987668140838 0.832825161782906 0.072132686674966 1.63429825254093 0.176124723575552 0.0562611315837116 0.0608484844009877 -0.0239317112060117 0.7135946396147 0.184499184737075 0.46533015423542 0.221872908816698 0.561482619206661 0.905222514821305 0.369218459589882 3.5173922644176 2.45688515231193 3.59054871572493 0.84237572161813 0.116264488461201 0.136771522814881 0.733255921750785 0.263872113819291
2.7688122687321 0.236749363327443 0.226755429037839 0.589384880963377 1.18347279992374 1.43711098464256 0.0944673754338272 0.194878331366552 0.856114069746878 0.95480329926673 0.310387106391014 1.34417503653333 0.249585524048158 0.15441160735727 0.10756457468844 -0.00818844297635286 0.0359284572818263 0.535019344939937 0.517870506572745 0.535062376303993 0.514949873278026 0.698598587433899 0.377153875858038 0.253299910063259 0.529351822607906 0.586928162350723 1.09505401813801 0.200125682352507 0.216841103911456 1.4277362814985 0.444407112414174
3.31510953780637 0.397998482414931 0.336623839928326 0.386660909871726 1.25768870104816 1.48642115337607 0.0991150157042363 0.176595790868806 0.690389383803691 1.24690026083072 0.45605993903441 1.68630870358077 0.295740120148001 0.329677902668029 0.130730352702724 0.0778100543260662 0.0314292077462811 1.0904487438839 0.739663859214011 1.08626986806624 0.382958705374229 1.25353237045799 0.561036083433107 0.270295510628727 0.373634949883084 0.890561082500061 1.73247160012908 0.251807305247664 0.4161113277089 1.23611142831201 0.29226176847985
0.328369087699555 0.131339333636753 0.178678924923404 2.63940217124846 2.28974733330213 2.36192362845423 0.0986379557023148 2.10453787324434 1.82849236982853 0.236785266927441 0.000787348810726057 1.51476062314137 0.218600564983247 2.27643934923472 0.0677459411744771 -0.0594318634174 0.137520175576066 0.867410355200659 0.39250378510482 0.261362486919181 0.174291377993784 0.266302942095096 0.927362534395692 2.01779287446318 1.31026076756041 0.0938039013280742 0.818437561130081 0.559463277213238 0.0355925552404242 0.470600398060504 0.229652549245444
0.714037294951533 0.150539155366697 0.796759429987541 2.12851325707279 2.50775008935001 2.24397069867982 0.0519245627034162 1.80636381845822 0.732712736040974 0.369273977710719 0.0399880254190941 2.14772098723437 2.59638439569079 0.163485978313519 -0.0264426151290425 -0.0145311315814954 0.10538011894471 1.15900476062532 0.304358951965276 0.294362743906579 0.0898676442973599 0.228445178690312 0.0113780352781962 1.31038536061323 0.939297779315062 0.125490186542764 0.681466177795732 0.076772627876092 0.0223114771756497 0.35687793162819 0.211363369820814
0.80471403744732 0.803381615950179 0.1387034863393 3.08118613082156 1.09941227058974 1.55476572004441 0.0481475144211924 0.182874969847891 1.31565265901667 0.470046609423645 0.118701400671568 3.63064488607331 0.306990147556776 0.0480687545792748 -0.000896929148012739 -0.0209090935572129 0.271905519491294 0.277024948912049 3.32170235060015 0.141017012288038 0.242168046869651 0.236793970249685 2.10473648732983 1.25177992770489 0.99349235479958 0.155383731965514 0.534549772803382 0.0946581059436119 0.0450154229842577 0.576423095176169 0.376591918771794
0.592011334403296 0.262946509241654 0.225857444680177 2.35689095390583 2.5099106859425 2.6141262003329 0.106938019947405 1.72258687510295 1.56941316051327 0.403757362781291 0.0267099308012448 2.32850060019069 0.487570347612829 2.68446385118157 0.111475923856637 -0.0271039185495312 0.140596219975377 1.39054236705144 0.938796883189795 0.287911103846354 0.225160129650491 0.334136691200065 0.954202615034776 2.22971784874779 1.11189256095529 0.16632634148031 1.22083216712026 1.24403165955034 0.192721993962524 0.509367979561984 0.286387358001008
0.865606449573213 3.92538636167741 0.249067464437748 0.885528475388537 1.33035285312601 1.79652426084543 0.0259110607034279 0.161767446473158 1.27452710262472 0.223632836501529 0.0417449689512052 0.526930386707919 0.0737423093942874 -0.0486745049357827 0.0381077431347371 -0.0284663938977261 0.0630987321397763 0.0658859386523022 0.313965712324565 -0.000318249702893629 0.242280310197059 0.518609150023014 0.00840322278445659 2.34320778085382 1.14392603208988 0.118377609689209 2.28445592682686 0.319793792249907 3.79694928745051 0.590970134323854 0.255609617433052
0.422915015428257 0.0991254836346481 0.0802122613118723 1.62344719781662 1.9760697386769 2.13592715268559 0.0950367619931436 1.88504976236608 0.848578342048015 0.154364215232329 0.024749063426972 2.2041870881139 0.279295263552161 2.13214304565321 0.0409168176982454 -0.0685442269755752 0.0666440276290432 0.821876011344919 0.592504296263251 0.141382679571393 0.10380568891114 0.074397867423571 0.849505010961731 0.658751450771876 0.504530037525268 0.0853539654497575 1.61074619998575 2.73015888770087 0.157855224462225 0.271966763390448 0.220880515881586
0.540255224750744 0.177851888083487 0.882271953545578 1.74614617106706 2.92507703159637 2.58595798632407 0.101082426447729 0.156986212862703 1.43730627381125 0.227362804643381 0.0523050769304486 2.19395916982863 2.79169968865724 0.30197304030606 -0.00590419614948921 -0.00595188605876579 0.130008265390986 0.993143743952957 0.342516035903322 0.0391960457406823 0.296405103822381 0.286116099300847 0.0543961912865162 2.68751612239899 1.07148819702336 0.124402413337025 0.689092674326021 0.0547474648824703 0.0479264793007759 0.367906397424816 0.244877902252533
0.416216915678644 2.85386989022643 0.408553378431159 0.919828113363621 2.20792925932028 2.27195445205745 0.119321153934446 0.529840817814095 1.10624502077952 0.170002137955158 0.0589722561678171 2.12630238551226 1.22164690615359 0.913441897549613 -0.0175124770396928 0.0420981262683797 0.055211689688442 0.617783004945917 0.236575435271962 -0.0205955233035179 0.221960216600976 0.143946837780082 0.247776928023818 1.24139298497287 0.60553976920856 0.0424159674439248 0.830833184960161 0.542122260706854 0.148523507148525 0.46148585879574 0.269898907969438
