"(Pr141)Di" "(Nd142)Di" "(Nd143)Di" "(Nd144)Di" "(Nd145)Di" "(Nd146)Di" "(Sm147)Di" "(Nd148)Di" "(Sm149)Di" "(Nd150)Di" "(Sm152)Di" "(Eu153)Di" "(Sm154)Di" "(Gd155)Di" "(Gd156)Di" "(Tb159)Di" "(Gd160)Di" "(Dy161)Di" "(Dy162)Di" "(Dy164)Di" "(Ho165)Di" "(Er166)Di" "(Er167)Di" "(Er168)Di" "(Tm169)Di" "(Er170)Di" "(Yb172)Di" "(Yb174)Di" "(Lu175)Di" "(Lu176)Di"
4.12658272030372 0.391622795762607 0.229688894564018 0.532174104859457 1.16215995616229 2.09767287307236 0.129138538598937 0.167510111393874 0.859090377264512 1.49990895897711 0.251561983715924 1.50788597868059 0.208845367783219 0.138026034548003 0.132034252210604 0.00604142741947348 0.0989889393057541 0.504882166683933 0.597858465302698 0.518005827562495 0.747246540230242 1.41876994912348 0.276862530684366 0.509034506643859 0.990944660038127 1.06234095254746 0.389262267604224 0.369718357629089 1.73446960004053 0.471014674793801
1.03453395503143 3.86766899614756 0.379568910563005 1.32648552248964 1.54138054842709 1.53262517471943 0.0874009919663155 0.275811313879362 2.18738586434761 0.585004138418785 0.163628486380726 1.77169589616564 0.652309076299361 0.101662247237425 0.0217080539129615 0.0170348173487387 0.201485859730717 0.164662323602708 0.758648345634477 0.159212295826623 0.442602861496239 0.558089548665175 0.190687854000887 2.40723386767201 1.66285822399885 0.347004351350009 0.202051677820013 0.183093103100306 0.61915587668308 0.353937934033722
0.67610604082859 0.254487531939109 0.274168476779212 3.1383269339111 2.43420466944047 2.40908036730523 0.173434262624793 3.78231357491337 1.0754380462372 0.424534449584078 0.0677707839235403 2.45726210474741 1.65781773331946 2.21425746331378 0.0936724779271558 -0.0362506362006884 0.252246081718523 1.2203339552738 1.06655619397066 0.729239500840248 0.242309317265959 0.367917696828145 1.80495216636313 1.76438374149091 1.28013995412724 0.135531870374685 1.04610544865611 0.0804580042682524 0.485025128756276 0.257285127591385
2.818706887768 0.378676207884777 0.309667736048884 0.497367740134679 1.20983238459051 1.30049676557393 0.143314464482434 0.244109501044826 0.674169618299959 1.19735613325691 0.498418417323265 1.31248899102519 0.292266801220599 0.238753801642261 0.116645762332453 -0.00675511786584586 0.0592010345783322 1.15514719837966 0.855309352643937 0.848488781232506 0.631194612263289 1.044260536082 0.534993251930878 0.231405852027175 0.346602449488594 0.642564592772052 0.234993352104221 0.341303829978437 1.34610851481433 0.375578150193583
0.481502706343196 0.0353971548280393 0.110696666847357 1.62437225866332 2.58791303168762 2.50782002170067 0.0875675086158744 1.53147976361699 0.699944789539055 0.170055357273338 0.0641649356759134 2.78704870732467 1.70289570003528 2.08247844874825 0.0500234260821333 -0.0571188613339758 0.071710719150951 0.80297523347397 0.630128696602775 0.379572473733513 0.120369051609247 0.148207325966261 2.06359322235776 0.767242227592766 0.313201947872102 0.0570101267974164 3.66200896169642 0.187289410319144 0.219043208560132 0.125878975701573
3.70127298158883 0.295360499828765 0.224052281992028 0.752363666225972 1.15854028461362 1.7024987152603 0.123353878745762 0.19170445747989 1.12490127771406 1.58337338261329 0.25724359207003 1.22332816920084 0.251218039359486 0.218918930841379 0.110102346685889 -0.0129222553491016 0.11855212143297 0.563004304547517 0.559033198297514 0.52417003873634 0.722197814872796 1.15019804265299 0.288912712770019 0.602703209364203 1.06660927511161 0.608154904344823 0.242601422990903 0.388391235832856 1.50019725973507 0.493710479162028
0.732831853779116 0.18764382848636 0.19600560644862 2.26239569770862 2.46626936046711 2.4107463900125 0.143325293218987 2.11680918641111 0.945909595550334 0.222181515448783 0.0293189248862873 2.64641250061766 1.79006826570888 0.628915814213217 0.0789241848133634 -0.0576282715748244 0.108587736633873 1.16934780762632 0.56807277506904 0.492475930376359 0.337469465153286 0.314742827165773 1.23547823945727 1.18505258719515 0.633675265337132 0.086836661814814 0.676783545584007 0.097695885309315 0.974100932881892 0.315602658408162
1.0349898189004 0.370668421820797 0.257685501095945 3.71869290938389 1.17954050352447 1.20387937372111 0.0787513253813717 0.179185746829186 1.69643785253216 0.569010798239684 0.12623568393591 1.49133183688702 0.266914610918705 0.0764950693217772 0.0927574066920212 0.00160665402425143 0.644639260799469 0.24069838052791 0.533600637336153 0.275343708800904 0.497980779883693 0.704055561928034 0.273630693053582 1.30232956277139 1.04433184063953 0.520915734210951 0.229332823034925 0.232090212519515 0.497596540043198 0.489750627773315
0.308906294901426 0.0821400118409225 0.411199549905171 0.842391609834707 2.55670214216362 2.41381723657988 0.0888277899403606 0.353563720379434 0.667079342227731 0.108861405404322 0.0370812186166923 1.79571993325197 1.74174560062824 1.97090778614328 0.0665163683573995 -0.0375458284422879 0.0361444752478468 0.850241194362058 0.332220701119287 0.115853588966017 0.0642464711918204 0.196845788488641 0.339293418185498 0.683736031109196 0.375410587884103 0.0288920129858004 0.347400752296584 0.0400972074084823 0.339688238683153 0.274429774474623
1.19362533640358 0.664648262895079 0.204592634233156 3.54414547531212 1.23231716201214 1.47356168856418 0.0257719551957347 0.140330490249862 1.68336154425142 0.57069845722214 0.13053394966448 3.20542393895551 0.409546909197864 0.0677980922950022 0.107816768263669 -0.0349637845520942 0.474712542744009 0.277746741343432 3.04208804084438 0.191771010211453 0.399765564939718 0.45551509204934 1.92785451729342 1.82975934370317 1.29793356338991 0.276624722751941 0.123182638759099 0.125814380306557 0.688333298364575 0.348544551562441
0.150168899751993 0.0489299956389315 0.110525141974301 0.823517885635014 1.89311986679214 2.15632556526429 0.0348823057330737 0.469325727820751 0.744570731251432 0.0915324606239131 -0.00557930334986087 1.61732079641245 0.441908602404134 1.88070469317916 0.0395210033870648 -0.0588154310984536 0.0518039951365226 0.813145101483873 0.372331591441803 0.0609362035860028 0.0707691051344138 0.0985231857788349 0.400003862542068 0.671407415855335 0.359364730315126 0.0179720707520306 2.53066844033215 0.115875236750176 0.212920636411752 0.159313184869243
0.451033467304042 0.0271989594244797 0.31959679566696 1.21223978864827 2.10386381117273 2.3605364775048 0.0772996319564763 0.503883009673447 1.15205482142846 0.158921730132548 0.0218341878718453 1.19431879571705 0.26248776743826 2.19247688469255 0.0779618156624893 -0.0560213277437076 0.0498728182110925 1.23878629021025 0.422315889047463 0.0825950534146433 0.120435735615376 0.199058803007045 0.139024007628611 1.7236917122269 0.728772250878291 0.0266073067985922 0.529959684978986 0.108473764152233 0.337451067624797 0.2001988476616
0.430517245175578 0.149850743417246 0.706137942158365 1.47179536597898 2.35840443652953 2.32389211719069 0.0660184288695609 0.312048291482519 1.33184641203792 0.244556283014781 0.059048090659909 1.10428229549966 2.24948880352065 0.23524512513154 0.00969539331603731 -0.00842825658299673 0.115421840526473 0.845832866095002 0.220071596645757 0.0364092328410442 0.11568951316341 0.332117690892134 0.0155980007361351 2.01565903678287 0.947920044587912 0.09559100899494 0.107322548027292 0.0106510292370468 0.228159479655194 0.201218074682067
3.35162061727559 0.281731961808547 0.280776076430176 0.555108053372401 1.1706418390857 1.65941544110206 0.125312974730892 0.221836470231054 0.844853614232941 1.15262359624398 0.432909174922136 1.56478550999124 0.319398797368082 0.204257927788439 0.125054129973445 -0.00863006098955062 0.109052495609448 0.928122990656942 0.78534718664393 1.5469159342734 0.444597692503796 1.12980762378527 0.471936746100833 0.303597348379942 0.625081567369795 1.19133240551294 0.230009524454125 0.295672465892168 1.70616132062305 0.351019230674757
3.68911918617568 0.580052098712899 0.481292581825613 0.910891498600677 1.42400667917963 1.92491462011054 0.206160806270509 0.336982755416433 0.910606530446764 1.8207639495406 0.851990038052008 1.78795247535335 0.540300590140823 0.410572224076164 0.21495239430337 0.0614435503874586 0.106490634903024 1.41091664509337 1.37465486137186 1.2834701518774 0.686890554335782 1.50864096867683 0.774313560376399 0.420495710829471 0.660674435707787 1.28881421532715 0.330635871326532 0.54151019293301 2.06539555238692 0.549629586095028
0.244480023717398 0.0861655395418616 0.711565592494867 0.616166378862093 2.3831715651646 2.26929626677463 0.0668517911215055 0.14482302733359 0.421956327171765 0.0621489284263088 0.0404763694734494 1.44559589577023 2.26161976204217 0.153964294233749 -0.0202055672417507 -0.0171069808905667 -0.00950607412658289 0.817298901930641 0.176896869679633 0.00492401649974799 0.0690336510703015 0.358305663545471 -0.0394415167888815 0.89905035276045 0.405330743913282 0.0416915845306623 0.0445491555581004 -0.010961738065428 0.462386993550433 0.178358045919945
3.75938898385146 0.439046532859014 0.265124065748247 0.600347583597826 1.22516789365384 1.87951641364387 0.108996713038658 0.24057840737283 0.615119353117539 1.46237751876247 0.342187138791911 1.73790022357438 0.274021962924108 0.115343665057178 0.0533135159928852 -0.0171778549980025 0.085907218253644 0.544051925995339 0.689770080433121 0.576251858772128 0.382004257456826 0.688993048350383 0.215740321596451 0.17958906982223 0.257386882971335 0.425396034254989 0.169940329053396 0.200373459810605 0.883798295497562 0.271311747809472
0.339991668656223 0.135571109552085 0.0857448371306919 1.60193688348002 2.28690010520335 2.194012222377 0.065842440070587 1.61379226802193 0.855073820576256 0.159374582084731 0.0394873447064712 2.37332792336027 0.793154197887937 1.40412295478653 0.0172824174486229 -0.0648968656238781 0.157764324373414 0.693359023002937 0.403430150610576 0.303462140625309 0.131504104812312 0.137548074219865 1.58665879895669 0.676600245381541 0.364038589916382 0.0418475942543968 3.1804566864509 0.105920035258339 0.237274210486711 0.191175402007995
0.713306136158425 0.244043263251919 0.157171861553642 2.25719167545348 2.08818826974564 2.28477783803961 0.115338856366345 2.82172003390767 1.20929940575455 0.268002394963468 0.0141630913121162 2.2510843910574 0.584977830266013 1.72998397765095 0.107513529857508 -0.0537347031655368 0.171106806988223 1.19666598809285 0.746810098034791 0.399694914956494 0.191641764584604 0.192925153778202 0.845591339993749 1.52458431420288 0.777193140177773 0.0833695459786628 3.02461089266967 0.133965685114166 0.323796491475454 0.180929930148982
0.618563686548777 0.203888762901501 0.873398984110666 1.66893716125936 2.7704242499692 2.50395024131222 0.0951663832215085 0.568297950063632 0.901923490515307 0.201557993946498 0.073334692277844 2.27600582455789 2.64981766665518 0.205389450037872 0.0291097633889999 0.00760379005408353 0.0621145744878078 1.09640592962065 0.31354551191822 0.115034162334418 0.126964814156855 0.272844707428367 -0.0017156551150544 1.41024034741491 0.764268825544049 0.0921188801051039 0.0986812669627864 0.0284624569222052 0.484125670593731 0.252831042642211
0.405108205076543 0.203585528965749 0.924134204444358 2.01184967745294 2.71797934179629 2.54600387365283 0.109557877402134 0.280602491992108 2.17751735924755 0.35797367988101 0.0692436985729373 1.26451807601417 2.09343115797066 0.41639351434435 0.059568288388871 -0.00741563604887519 0.068324287637483 1.06740968848436 0.42928373590765 0.107702856750256 0.2486569537258 0.475171467133397 0.188873144302115 3.80026629819115 2.03813178306252 0.117774660328118 0.103125299384565 -0.0137881570809556 0.497165926418333 0.205598780590613
3.62128567225159 0.335487940652422 0.212183383774228 0.464293086432048 1.19162281396866 1.61785598177837 0.106464617628912 0.198050391020584 0.778439852553779 0.993345277047437 0.197423192855746 1.52342538712685 0.202726343390546 0.0782051374353472 0.0632245811440957 -0.0111091457701037 0.0578677228957327 0.399558214249036 0.473776144447199 0.368298707606908 0.432851770680149 0.941750797127722 0.220056901349186 0.232630032325046 0.4208123800587 0.628037248483561 0.260211210194748 0.257852879583211 1.51537754155358 0.36171363307753
0.369591454954205 0.0457767435922752 0.0677245377391273 1.523600984894 1.75370406092777 1.93997250810699 0.0759307693158796 1.92117307799189 0.851536147874198 0.131273448651061 -0.00147996793816466 1.5091058327898 0.260735286900989 1.15010224816346 0.012330007324396 -0.0638188814131522 0.0901355451376408 0.698000314363196 0.341890225037695 0.234508116586336 0.0822353646396487 0.0524558171469152 0.40678666514646 0.675278927805903 0.526528681614159 0.0255495172093098 2.45005592849775 0.0708281813775151 0.165181131417191 0.124336091716249
2.943024586437 0.432099138541891 0.349956618419059 0.637718445617851 1.28743107010007 1.48573893782199 0.203121579419869 0.253520628860421 0.729236024198388 1.50011458569587 0.532796982227591 1.23651184234308 0.452454038199556 0.31579620121056 0.14017020734629 -0.00205285455354897 0.127929477986576 1.04460172152806 1.20264233224749 0.972522813832138 0.494125269452615 0.998896465472241 0.583168601944146 0.329104153926051 0.46211147802027 1.47926133288646 0.380147868866302 0.409240877250654 1.35703822157068 0.377174348553278
2.8754217663921 0.437941410011641 0.467802131283311 0.514597881185347 1.38316908763752 1.60860326582548 0.149784056846661 0.179314230399918 0.632809127567503 1.56232242960591 0.893084526727617 1.64581787368606 0.38691491486789 0.446532092406554 0.1294502117766 0.016673530538346 0.0832930319346829 1.3997228237156 1.24536133674627 1.32425942302731 0.535959096682186 1.21005875648092 0.731685835507591 0.265605445804582 0.432669362976477 0.98774845916612 0.275083970766945 0.46798480957822 1.5698877428525 0.348688018862632
1.79587293299469 0.691114230593294 0.236966172772411 4.17959217201383 1.16492534460274 2.07401470664821 0.0971324503624017 0.210793887136887 2.27791146853507 0.851261985204364 0.0929178245227527 1.37078375489428 0.163927975284797 0.0292508498287844 0.0655032979138516 -0.00896433811003096 0.799110639866906 0.207885647125694 0.423828474889746 0.137192192257087 0.469040644462901 0.882547597721146 0.186873754249446 3.16195942147123 1.94458057242058 3.35677028710488 0.165215805891755 0.0665559044556145 0.691421372309 0.235702548077792
3.06051599333918 0.431404017378132 0.406687246629355 2.58664631611661 2.18487018094919 2.53245979955874 0.177277180425397 3.02881028232612 1.28972103437067 1.04426127608737 0.17293529400339 2.4974211871378 1.143281989891 1.87403723197251 0.180317897243379 0.0263913249018795 0.34098870275 1.30556633059351 1.18700023386916 1.00872588655623 0.665077876926969 0.978197023341345 1.3740862226382 1.57826668323672 1.31342470203581 0.686607110409579 0.99633145419659 0.359324428787641 1.29662754557967 0.567749307617593
0.309262283116545 0.0806451195373707 0.188780734951873 1.59562988969061 2.07755407299161 2.29762494498684 0.103408804614341 1.18424457178112 1.22683208946116 0.151504535165181 0.00541415555720446 1.61032675565973 0.788934921963026 1.09576287499174 0.126611231344563 -0.0563127213395794 0.216213751631674 0.667494629319023 0.466523561364189 0.0964949815621318 0.358715688964134 0.196808931200702 0.36977407713752 1.00276436746296 0.655278976853148 0.0161841215034529 0.946537493733466 0.0669475319418382 0.316465585801734 0.285862264662823
1.47482340935649 3.68062640715312 0.32831970075329 3.99178104657652 1.24634729903081 2.08220049728755 0.094143522013874 0.300037782550954 2.34415743516131 0.819760044402352 0.133178648332341 1.82301750128624 0.23134665359366 0.0550386293389641 0.0432516957235378 -0.00274267889854048 0.674241255107318 0.21600629233072 0.447259445378228 0.161019639377313 0.476591430303688 0.764443480939914 0.35377097424175 3.46427832883006 2.23862155817772 3.323598786483 0.252216468993276 0.114948105053119 0.638393491538441 0.270994943870387
3.62890298573844 0.230251934402283 0.187171406772446 0.40831933374883 1.18240692225369 1.44724726872666 0.0473240905572332 0.101612789797542 0.631932233728968 1.09069389905105 0.166358835899633 1.51009067997286 0.113495228301165 0.0280155309141156 -0.00563497145704028 -0.0398140084077785 0.00733911050878636 0.176914748822233 0.315068273578198 0.201013921646695 0.194876180909882 0.41209812234421 0.0682688063604284 0.0908112226653535 0.139065738887808 0.353209279405405 0.101692874076855 0.0892317276386344 0.478112816106959 0.146384010506181
2.9258383317239 0.329069660053508 0.328869581227179 0.36670885618513 1.22260277329005 1.51642033207642 0.102871109080874 0.111674695755136 0.547127216964524 1.45335101873474 0.404645170163882 1.18295239260859 0.354265868665191 0.274891784862616 0.0714668995366555 -0.0179536421165471 0.013887366702631 0.68428314669688 0.686420924256248 0.933204153043219 0.357795163681073 0.739324094635014 0.263857289212455 0.213137362492237 0.41002488403732 0.665696492231495 0.222531124011736 0.330860637676653 0.892614422782657 0.293350846818702
3.02517448181856 0.355562424525711 0.580163234500623 1.08407690942556 1.74798673977134 2.06504184551544 0.196219206830833 0.48678235153226 0.936985191542515 1.0075794464289 0.31925107330948 1.6292342258602 1.81499741078737 0.323528803417833 0.0625073712819782 0.0220313427662699 0.0892063963949627 0.836631637565108 0.576537045865743 0.454263103056517 0.411387524609445 0.770550619709614 0.235936026940616 0.885683064817522 0.670458289311771 0.541295576021715 0.218211625190332 0.220599554966894 1.03244660389367 0.432974330584158
3.40465359067597 0.34618680176169 0.216220815122429 0.453238827496081 1.13529742799592 1.7115904195483 0.127568442003249 0.169752912737068 0.871686904286378 1.18128510045782 0.324728339933902 1.12933837930548 0.240617475262128 0.144241285873513 0.366846272117845 0.131661090072802 0.115572552347273 0.476370034860122 0.536370705669812 0.499584047065311 0.571356090711364 0.914605010314021 0.32900919112826 0.254081239745343 0.471355986531516 1.29794238641783 0.256042642577444 0.298939474919777 1.3422538286364 0.408480228435548
0.222406273262219 0.044988304628593 0.34122284448038 0.657233804384264 2.1045158146071 2.2759381581032 0.0682252611015506 0.323270860410426 0.383172810432137 0.0738659494241609 -0.0165607079364127 1.7088938755164 0.587038194174299 0.211210640054215 -0.0204909373204732 -0.0555366633746762 -0.0181894343101926 0.608203267309256 0.200346266546742 0.034299357165075 0.032980728854528 0.0333436955484379 0.0575456162545325 0.354507700952242 0.225007199246246 -0.0329758910203874 0.589609725431841 0.00402981313632638 0.136309596980782 0.125437517215688
1.23992304399166 2.57772420596072 0.240538891466311 3.46818166622414 1.15334111049033 1.86325979083424 0.101028483037722 0.205916236775914 2.1557281789069 0.545976113572266 0.0366086652323733 1.43891671770588 0.115216015102354 -0.0321792792593289 0.0237975019478261 -0.032231185816058 0.597016209928725 0.0695396024000958 0.338610080334288 0.0694149727782039 0.340839371683386 0.389112070882528 0.0760183065780924 2.19298629334753 1.20235321256426 2.70417703739932 0.110864068942071 0.0390724058153411 0.495464951008484 0.256905602317461
3.1770980305989 0.634117957632334 0.581764646594547 0.773660883530911 1.48556649968987 1.72905576245822 0.200080627609507 0.222643508822227 0.752294135062496 1.78405915130816 1.11008161401042 1.55114270327462 0.668384805414625 0.591565810841368 0.181004085440186 0.0607482240516035 0.104456240248979 1.90709060467232 1.59819440211263 1.7127793165494 0.741868111758166 1.58434322911336 0.84096763114791 0.320674453141215 0.423230950691334 1.15955771222128 0.303191345582354 0.645771211849159 1.80511137034713 0.432025525200739
0.664251602492154 0.18930852566044 0.232733017433371 2.88105206685295 2.40321850280704 2.50291832220735 0.107710405628182 3.10403959373113 1.50702458573267 0.400444072191887 0.0306170001728844 2.01241302396847 0.278044375237599 2.68564349483423 0.135326145346841 -0.0610586882176621 0.283524085014659 1.20976726418363 1.08459379244978 0.520640952926075 0.210378708100065 0.460870341944835 0.997169067291503 2.24825236648472 1.45376191957342 0.104618606960862 0.698696658880822 0.116883392482658 0.466649993465548 0.236982948828063
0.85792062340673 0.205955647831658 0.170682866105584 2.68672460981855 2.29992958031291 2.41701699009795 0.080978081160148 3.32626184531523 0.993585435233973 0.263706953637249 0.0700627025030534 2.42645157163868 1.63347491063209 0.557129055648314 0.0622600893018187 -0.0357311461881338 0.212206725698303 1.11949278934943 0.769715199584302 0.579821924038828 0.190995666306784 0.175278472748652 1.01597755115068 1.42830073471559 0.62274595939082 0.101369999841369 3.01712228332803 0.159132677272087 0.293852534817003 0.185351621170832
0.361555899416984 0.103366635151392 0.225632056711173 2.72329063200652 2.05473302016592 2.3608175463149 0.106447294224527 2.28858976421651 1.94246422858727 0.344074468135802 0.0163657949384504 1.21159765268955 0.781907859055123 2.07063892692308 0.111586838226318 -0.0643461670902846 0.190166755295224 1.00150479316829 0.525471426906032 0.271974353084639 0.212965809397815 0.41817803982926 0.61638814676962 2.63029777282269 1.53335133500263 0.146475814090415 0.604919857016211 0.0665232639457624 0.411507501309704 0.205438940783282
