"(Pr141)Di" "(Nd142)Di" "(Nd143)Di" "(Nd144)Di" "(Nd145)Di" "(Nd146)Di" "(Sm147)Di" "(Nd148)Di" "(Sm149)Di" "(Nd150)Di" "(Sm152)Di" "(Eu153)Di" "(Sm154)Di" "(Gd155)Di" "(Gd156)Di" "(Tb159)Di" "(Gd160)Di" "(Dy161)Di" "(Dy162)Di" "(Dy164)Di" "(Ho165)Di" "(Er166)Di" "(Er167)Di" "(Er168)Di" "(Tm169)Di" "(Er170)Di" "(Yb171)Di" "(Yb172)Di" "(Yb174)Di" "(Lu175)Di" "(Lu176)Di"
0.321797746073791 0.070470975696361 0.179108185856282 0.905608815338414 1.86171365414151 2.01544774330233 0.0410095721885817 0.797424346321251 0.633312561839806 0.0753493548526824 -0.0176109175129793 1.47378250957206 0.263101888774674 0.672545253794252 -0.0159595244495987 -0.0673438770136235 0.0747021972491289 0.467094610798541 0.22995672948437 0.0960910924966064 0.0391594067351003 0.0691542741414647 0.253648927615555 0.443617689940488 0.2609218890678 -0.00489161025067661 0.675973441614 0.717573684313032 0.0110060536511165 0.132007918654009 0.14618481373366
0.313170527134514 0.224303788193038 0.781719583811555 0.675340182034935 2.53806869957091 2.34772321463261 0.0852276537415818 0.130726866293754 0.719837264701012 0.104810896303486 0.0515666865863741 1.58988947945579 2.14942959848009 0.230915150878316 0.0165572524464719 -0.0080804605473696 0.028893081365485 0.710334541990756 0.255555555197376 0.025257802094072 0.143262315404707 0.289173284368124 -0.0162475436085948 1.31498132886286 0.467846229974725 0.0461042713046063 0.565220864532678 0.0678617854067705 0.0252872865743035 0.280594733228383 0.198703656079366
3.92841564182889 0.453021182951873 0.284377817384332 0.656907047237186 1.22199578248238 1.89354584295317 0.158918294483151 0.190870354794537 0.874878245910972 1.27163422904873 0.349654835306248 1.34135176043423 0.268749524376789 0.165671900553501 0.208026652738209 0.0147374882522572 0.0995854468359852 0.653918158630983 0.76551169601352 0.614255768142498 0.482915599851936 1.13334477363424 0.268169405711297 0.345589942981726 0.472063624471952 0.607087940052378 2.37960326813083 0.361724464072843 0.259294155487257 1.16337620828967 0.359578639170877
4.05697472788211 0.386120919565287 0.218810088887265 0.740276029327727 1.15261123231752 1.91587930655965 0.1214345144438 0.160174900723137 0.924786944373003 1.39403395511016 0.224144080799278 1.12195046732578 0.20538960288768 0.136375187874813 0.0935083011939789 -0.00999855082906951 0.0962147294514569 0.454651175853763 0.664144970487425 0.523421792122388 0.609136966453385 1.2896378431519 0.25103160349844 0.491438172560761 0.953547340893304 0.885142299437096 1.13239024477361 0.255980277105485 0.338684416644527 1.55374371545244 0.403295766599173
3.70089168431696 0.443730949449353 0.326614008093618 0.674506505157366 1.26844025118231 1.77345102082242 0.149414260664092 0.256456745406506 0.837475453916333 1.5273580421167 0.465430792103943 1.61608329773834 0.332338111826107 0.209657980533044 0.139773716055427 0.0101926901556498 0.147688963058406 0.937925954912775 0.937046765250189 0.767204954538343 0.728070511010793 1.3543954760188 0.497503865383113 0.473979479971044 0.650829237583275 0.782731996443035 1.4082846369854 0.269693173073752 0.424252916635043 1.90550708044013 0.466522559661141
2.70327527837421 0.372468836301744 0.324379255285699 1.43015959780584 1.5917717502085 2.02895670535269 0.29623161995839 1.0387605689723 4.59381688737918 1.24923779785207 0.208694438808177 0.906393691337728 0.516543302609373 0.208495811320639 0.0798131574591939 -0.0216625477656672 0.109789340905761 0.610699668967382 0.413665095398049 0.493483483548652 0.751664866274185 0.850144324261368 0.277959140740409 0.670718150268441 0.819830124794504 0.53932766498373 1.40342364836811 0.424901076681776 0.167016579959166 0.954999547254538 0.317085924088927
0.338718712249301 0.0571249439120689 0.71015965271417 0.582748435384195 2.32406037620991 2.24946941102259 0.0492160789388018 0.143672948282308 0.332311921132362 0.0815722938759248 0.122353265333832 1.75580133664811 2.1304597284662 0.0763177163016493 -0.0321999942978605 -0.0142883311117333 -0.00943785147653467 0.628078362846172 0.179508644173091 0.0050212595540415 0.0418409834409626 0.0929279307668281 -0.0434377023003916 0.299820227873025 0.221454963309005 0.009208841209667 0.729799505415174 0.054452498988079 -0.0108703848760669 0.211294127628645 0.150382947354372
3.54453117167909 0.569498839860847 0.504765435583152 0.911413965963515 1.41561582140629 1.84097167929493 0.244140702345398 0.282129887702327 0.893121718766032 1.80950843049433 0.979856770568354 1.72602557776555 0.568162232733957 0.57802641758785 0.255889176970908 0.0759047591562073 0.155705562944058 1.58511119027101 1.44745145799006 1.47433232643844 0.812350530563151 1.43504744666642 0.71753609449402 0.411230821437872 0.53543640077521 1.12793709511597 1.9977440356151 0.382196893142319 0.597980392152372 1.89587301586286 0.541597789925261
0.640830957979533 0.135479691465567 0.184426262851588 2.56732495949635 2.50489519872097 2.34369986483334 0.0980399532744084 2.62067556025452 0.791312827261796 0.283566362843167 0.0393989711458027 2.83000650921955 0.33040978946354 1.78524301165994 0.0770810115596247 -0.0488920784127705 0.183006678265146 0.975906804099867 0.565926053137298 0.736645303754302 0.22427633793727 0.258561498302554 1.33338981660078 0.909286281258499 0.68779765422206 0.0908386581439266 1.39647300520121 0.735740629648928 0.0903253929765592 0.518418089674782 0.289411281702921
0.326971411570797 0.0802910226658777 0.167089495453735 1.81969357624407 2.2544308044052 2.42340630179561 0.0846404384140023 1.27741495431266 1.13405563753056 0.198478564216618 0.00866174022811103 2.1391935834926 0.487718263656006 2.20546464120773 0.0883692274047847 -0.0496237411751423 0.144977716421695 0.933697668880891 0.475005515080095 0.225891314271357 0.161626838344682 0.25391693213089 0.836394761717553 1.22496051871249 0.675296122220394 0.0742137435283087 0.987784494803002 0.795674630400151 0.091317694539206 0.457377354762467 0.266235001747746
