-39701	-39935
-39517	-40308
-25301	384
-32668	-32948
-2841	-21488
-2910	-26244
-23328	492
-37855	-39495
-15369	-34176
-16223	-17805
-36657	-38399
62	334
-29942	-34637
-34257	-36319
-3557	-39983
-2466	-39355
-3287	-20325
-29494	-29534
-11852	-12345
-33006	-37477
-3008	-32499
-17811	-27830
-707	-18946
-21439	-26235
-37978	-39468
-3428	-39683
-3621	-37945
-32737	-38562
-5759	-35814
-27969	-29933
-35333	-38042
-2223	-38605
-31296	-41172
-10371	-14759
-36634	4
-41231	466
-37577	-40169
20	116
-3302	-37699
-11965	-12251
-16792	-17354
-30576	-34094
-24974	-29493
-31690	-38692
-35896	-39162
-38986	-39136
-10216	-11732
-12007	-24303
-5843	-40379
-40212	27
-3290	-30550
-3081	-24524
-16388	-35412
-7450	-12904
-629	-5698
-33699	-39030
-36077	-38814
-6403	-12046
-40072	182
-4600	-14526
-19148	-31804
-13277	-24646
-918	-32315
-25104	172
-5885	-6819
-9960	-21885
-5795	-12804
-12958	-13046
-35184	-38000
285	304
-13096	-16726
-17573	1
-17393	-21387
-36031	-39967
-2993	-41013
-18074	-29457
-16725	314
-34635	-38121
-31306	-32825
113	131
-1779	-29069
-11721	-22539
-19362	-25164
-29085	379
-12735	-24318
-19368	-28265
-3593	-40257
-11802	-12303
-39699	168
70	317
-35840	-41256
-9903	-10031
-21131	-21199
-36133	-38812
-17730	-29395
-29267	-31561
-2990	-41455
-39411	-40764
-12013	-12301
-37417	-40967
-1576	-12773
-39794	-40859
-38253	-38691
-17020	-24676
157	193
-16478	-17716
-16397	-31806
-35431	-37762
-41206	-41471
-3694	-39575
-12462	-13077
-26976	-38500
-16227	-24570
-7873	-26503
-31185	-41565
-35507	-37046
-35393	145
-39866	147
-40381	436
-12034	-13878
-30778	-30812
-6157	-12071
-31521	-33332
-37537	-41258
-1824	-34938
-5520	-10200
-2421	-20174
-35667	-38206
-17143	-21005
-29916	-41408
-25278	-31178
-16763	-17055
-20689	-39324
-16796	-36179
-40524	164
-6054	-7140
-3125	-26067
-3238	-36884
-39925	-40210
-38938	-39185
-6246	106
-40868	103
-32506	-35819
-7821	293
-7961	-36910
-17407	-25437
-458	-16627
-32612	-37792
289	412
-35883	-39948
-7411	-14771
-1005	-20859
-39163	742
-37522	-41081
-32481	-36427
-32735	-32969
-12459	-23730
-3267	-28219
-19050	-31711
-33070	-39273
-24859	-30985
-29530	-29575
-35087	-38872
-33498	-37941
-16342	-20917
-1300	-1593
-8585	-23300
-32795	-37383
-30524	-30819
-19556	-39458
-24203	-24879
-2819	-35848
-39174	-40116
-1582	-35241
-31364	-33400
-25032	-36173
-32792	-39366
-32957	188
-35141	-38904
-9832	-17320
-11869	-16769
-2347	767
-30717	-34592
-3439	-39051
-7481	-9433
-31132	132
-3295	-40415
-17245	-21210
-33126	-34852
-3672	272
-36966	239
-37349	-37504
-10971	-26867
-36926	-38180
-35214	-37965
-619	-1763
-33171	-34597
-32844	-34733
-37134	-39905
-17666	994
-2114	-33662
-24196	-25106
-20832	32
-12506	-16693
-35231	-40129
-8395	-29934
-31173	208
-32023	-34205
-17478	-27393
-33113	-40545
-9667	-24329
-37942	480
-32546	-40692
-18473	-25315
-2616	-2942
-35904	-39793
-9807	-14682
-1882	198
-24045	362
-38509	-38518
-28866	-34156
-1917	-40004
-35324	-39654
-1342	146
-11700	-24232
-35281	-35285
-5812	1007
-2981	-34608
-35304	-37408
-40887	-40934
-5849	-16419
-32752	85
-27233	-35916
-19514	-41536
-36607	-36795
-40482	319
-2319	-17329
-18195	-19381
-36376	-39764
-1518	-28349
-17324	-29653
-7930	-8667
-25538	-40323
-5081	-27030
-6011	523
-35542	-41364
-5769	-36019
-3612	-31762
-9519	-9573
-12344	-17732
-7822	-24708
-1938	-30950
123	323
-32818	221
-34553	-35452
-18082	-21410
-3478	-21047
-29194	-29560
-16263	-16512
-37122	-38036
-1272	-39650
-32962	-32970
-18697	-39842
-3310	-35924
-2864	124
-29003	-34390
-16418	-16974
-24705	-28446
-33048	-38779
-38087	530
-19821	-24819
-33432	-41518
-35362	389
-21147	-24767
-33013	-38962
-5909	-12295
-35902	-41339
-34241	130
-2587	-39949
3	855
-6150	-10264
-3673	396
-3208	-40454
-34843	461
-35404	-38492
-3227	-3704
-27503	-31340
-11838	-24905
-17030	-31273
-35576	-39171
-12184	-17430
-11767	-34539
-15962	267
-25350	-38566
39	718
-32705	-40528
14	283
-36838	-40998
-39802	-40238
-34703	-37445
-195	-1032
-13111	-32083
-32947	-37879
-32300	-37170
-36175	-37063
5	435
-27457	-40529
-27960	-28414
-34767	-40105
-17593	-25864
-18900	357
-3578	-38767
-5077	-37607
-34948	-38519
-34824	-35556
-36890	-38264
-29955	-41478
-25294	-25444
-18566	-21306
-3782	-6053
-1623	-37912
-33961	49
-32810	491
-18204	-35807
-19224	-20865
-38069	-38277
-1496	-12551
-3191	-9538
-23089	-28092
-38251	-40206
-2886	-39357
-1949	-35636
-11447	-13720
-12784	-13441
-17202	-25573
-31164	575
-12279	-27750
-24437	-25453
-17240	-31339
-2471	-36696
-35219	-36469
-2155	-3362
-9741	-29281
-12681	1004
-17072	-19281
-1443	-18779
-32914	-40158
-5432	-11169
-1732	-39908
-27845	81
-24892	-33281
-19018	-20723
-19305	-36539
-32102	-37066
-31514	-37486
-29287	-31191
-18130	-40168
-12368	-31169
-9554	-24610
-9868	-30973
-34435	-37332
-12929	-31627
-6782	-13269
-9844	-10549
-29551	-38080
-36833	218
-29019	-35968
-8940	-31269
-16398	-18785
-25041	-32024
-11765	-11980
-2092	-25321
-17098	403
-31669	-35014
-40268	-40390
-30335	-41152
-12358	-14277
-1861	891
120	584
-17476	-24664
-6285	-9933
-38673	316
-36970	-39828
-16909	-36047
-38422	-39936
-32926	-34678
-27242	-31254
-34488	-37700
-27401	-34445
-19713	-20036
-24086	-36498
-3430	-40315
-9735	-35646
-5161	-14914
-40797	-41247
-6334	-11880
-38411	-38741
-35072	-38979
-1694	-36312
-12057	-12398
-5804	-31220
-28135	-32894
-27979	689
-24780	-25086
-7463	-11309
-17397	-36317
-19779	-40909
-29865	-30116
-41473	161
-3686	-40661
-35773	-40929
-16677	-25335
-5028	-11900
-20602	-25304
-3279	-41284
-29899	-38546
-7574	-7791
-37506	-37549
-27623	-31265
-1241	-12905
135	433
-8035	-24167
-33005	-37016
-9457	-9729
-12611	-25668
-17768	41
-32596	-41275
-17628	-38429
-36254	-36737
-29629	-32683
-29533	-30955
-12598	-29349
-9215	-29796
-9179	-23890
-9795	-28226
-36393	-36602
-17959	-31689
-38267	-39138
-40778	-40871
-265	160
-3394	-37756
-35033	-35716
-16146	-24397
-40198	473
-20991	-27653
-12470	-13685
-32865	-36032
-25045	-38276
-15222	-15362
-3707	-35642
-34813	-38689
-33744	-33827
-38139	-40216
-37765	-41357
-16337	-16445
-29892	-33029
-11807	-25268
-5919	-12924
-9823	-19899
-31404	-31452
-22239	1122
-2663	-2680
-2076	-25173
-34785	-35560
-31662	-36761
-36384	960
-3507	933
-31761	-35834
-5547	-7244
-5497	-12460
-13558	-13879
-36850	-40882
-3311	352
-17179	-31651
-548	-25205
-19007	-27778
-24424	-27407
-28015	-30164
-1741	-21743
-29236	-31135
-12862	-14945
-37155	-37639
-5211	-8754
-2495	-2872
-35134	-35671
-465	-34457
-1326	-26780
-3307	-39864
-19459	-36007
-35618	-35666
-27617	-29276
-19906	-20625
-3945	-10433
-17223	-17422
-35455	-39873
-9363	-27659
-35116	-36033
-4303	-24592
-18198	-24639
-1627	-2028
-19478	-26803
-11720	-25500
-6032	-6073
-10578	-14835
-24798	-38968
-36886	-37910
-27660	-39987
-31889	-36939
-6103	-11961
-9571	-24374
-22167	-23443
-27270	-41544
-6320	-24587
-23141	-23764
-17657	-17977
-8695	-18851
-32157	-35899
-32720	-35365
-35780	-37385
-27551	-33429
-3427	-3643
-9822	-9991
-11225	-11897
-12302	-17832
-31111	-34901
-7275	-14236
-3273	-3466
-18209	-18272
-17191	-23900
-32727	-38654
-32564	-36987
-28190	-40787
-24699	-40745
-9511	-11527
-1719	-35499
-11763	-12335
-36707	-40956
-4521	-16880
-2090	-30197
-38208	-40452
-34957	-40242
-32949	261
-27664	-27872
-2255	-35827
-9297	-38291
-28840	-30665
-3793	467
-5993	-38108
-20715	-33611
-5646	-11135
-18987	902
-27539	-35540
-16370	-33283
-8110	-24413
-39990	87
-28120	-31803
-2684	-39158
-34969	-35632
-16800	-35128
-39580	600
-20272	-28128
-24176	-24499
-1676	-38665
-33464	-38491
-15936	-18078
-14940	-23131
-28403	-40844
-30673	-31723
-12029	-12273
-39475	-40552
-4365	-9360
-2903	-19317
-16741	-17751
-30804	-37192
-17008	-17906
-24832	-37329
-39974	200
-122	-23563
-2497	-22728
-12538	-29943
-1069	-20163
-32393	-32440
-30917	-31704
-19236	-29874
-10768	-12990
-31748	-34760
-12030	-12237
-24925	-33407
-32819	-35429
-24663	-27676
-3558	420
-3018	-3451
-36693	-37455
-2743	-3111
-6367	-16126
-39313	-39662
-1788	-35943
-3149	-32605
-3225	1054
-27993	-35314
-21780	-28157
-25606	-25637
-16066	-33203
-428	-2459
-9393	144
-16491	-25217
-8643	-15291
-5622	-9752
-15014	-36934
-3228	-3570
-16890	-25461
-38412	-38885
-16307	235
-12656	-33313
-32415	-36480
-31548	-37997
-23896	-23898
-36883	-39697
-6310	-38723
-28091	-34396
-27047	-29391
-3475	-28078
-16833	-40073
-12099	-29546
-8475	-11911
-16413	-36304
-3680	386
-8763	-30855
-28034	-28299
-28096	-39756
-3654	-39206
-11368	-14672
-4571	-25654
-35278	-39833
-177	-18908
-5451	-5779
-26820	-34953
-15626	-28974
-38104	-38949
-19126	1187
-29774	-35918
-8933	940
-7914	-15262
-18458	-38971
-4760	-29757
-11772	-27887
-28748	-30828
-11990	639
-2813	-40021
-14218	-14525
-29462	-31089
-35117	-38674
-9799	-9965
-3563	-3616
-2003	-22166
-32576	652
-3054	-28705
-29644	-34795
-16994	-30758
-7209	-11410
-8465	-12555
-3515	-29845
363	493
-5157	-10557
-18322	-19589
-21286	-27897
-14644	-15280
-29020	-39809
-3159	-3738
-24209	-40876
-33339	-39047
-28772	-31411
-36542	853
-31562	-32892
-31438	-33152
-1755	-12434
-16242	-21056
-4522	-15836
-39420	-41009
-15232	-20269
-18990	-20122
-20120	926
-32901	-35448
-25242	-31551
-2326	-35694
50	907
105	179
-5954	-13603
-38013	-38892
-29598	-32702
-26567	-34617
-34346	-39612
-16606	-23763
-8538	-15604
-29441	393
-29335	812
-35777	-36120
67	121
-27281	-28137
-9613	-31001
-1673	-2002
-19415	-19588
-31726	-33364
-32312	-34540
-27182	-34649
-33922	-34097
-32643	-37530
-35303	-37908
-32571	-34949
-1780	-10757
-32979	-35445
-33033	-35088
-17336	-17809
-34393	-37498
-3790	-27959
-2027	-6042
-37605	-37933
-10825	-12210
-37361	313
-2398	-41460
-19042	-20792
-9471	-27955
-16311	-24876
-38309	-38828
-32701	-36004
-5895	-12095
-16545	-18678
-11769	-28568
-26913	-29522
-27162	-30784
-2866	-38842
-7230	-13168
-12423	-13754
-11303	-11987
-15065	-17917
-18206	-36587
-16028	-17123
-32227	-41266
-8716	-15213
-29371	-30898
-7919	-10479
-18664	-26714
-34526	-36931
-27261	-29438
-3286	-24158
-4679	-16969
-12507	-15352
-970	-28329
-28079	-35411
-35022	-35059
-3554	417
-10080	-27448
-16150	-20542
-17112	-24936
-18832	-21744
-8441	-12683
-15122	-24969
-3426	-39658
-996	-4371
-6119	-26837
-3147	-41396
-38067	-38105
-11576	-11640
-28230	-35821
-9847	-12134
-3183	-38721
-921	-2425
-8911	-12742
-16001	-37663
-3110	-34521
-13044	-15603
-26835	-34277
-15236	-30581
-19451	-39670
-7818	-16283
-17586	-24970
-3245	-39923
-19874	471
-11919	-24434
-38697	-39470
-10241	-29386
-11555	-31127
-22211	-32835
-13334	-13633
-9183	-14860
-27008	-36433
-33614	-33715
-14694	-14905
-18264	-20496
-35130	-40511
-4119	-8157
-35533	-40112
-32632	922
-6771	-14062
-2746	-40684
-12965	-13947
-16232	-40489
-16655	-17015
-7545	-12794
-7309	-11306
-29873	-35144
-2330	-39706
-15748	-34566
-6319	-33416
-15285	-16080
-26192	-33664
-40247	-40691
-16421	-34269
-29623	-31591
-11511	-13626
-12262	-13578
-32714	-33800
-19405	-20961
-29188	-38957
-9534	-9621
-38856	-40164
-28012	-37496
-30835	-39892
-9998	-34897
-33747	-40730
-32455	-38435
-27768	-29211
-36834	-38696
-12413	76
-693	-21310
-5507	-16911
-8307	-13997
-28684	-30941
-33118	-33452
-38239	1145
-7565	-7764
-1491	-24122
-33370	-36423
-38722	-40383
-39063	-39553
-38895	-39600
-13351	-16744
-15407	-28164
-37702	-41454
-3043	-40903
-32528	-36148
-19571	-24837
-16209	-17899
-33039	380
-12830	-15578
-21420	-41418
-27226	-41374
-34655	-36338
-24656	-33240
-32266	-32638
-8752	-11789
-34347	-37362
-12157	564
-8825	-17873
-32354	-40399
-1994	-24410
-38551	-41262
-15608	-19493
-26954	-28603
-37708	-38863
-24274	-26440
-32692	-38501
-1353	-24617
-8619	-11235
-34564	-37556
-926	-3700
-2725	-40508
-11696	-30921
-6169	-24388
-37614	115
-8405	-11093
-5910	-28516
-17629	-18080
-14697	-16050
-14070	-17117
-13221	-13875
-16727	520
-21933	-36419
-12424	-31327
-2549	-39407
-37451	-41395
-39675	88
-2235	-23498
-6340	-12443
-19352	-20348
-27981	1483
-40393	-41268
-5658	-27065
-1707	-21183
-17284	-29258
-37532	-38694
-33433	-36085
-39072	459
-17786	-27563
-10254	-25351
-36783	-40139
-40203	-40622
-32610	-32726
-21459	-27347
-20381	-40002
-9581	-24611
-5252	-22351
-5100	-36315
-1852	-21312
-6025	-12978
-9411	-40085
-11796	-12233
-6071	-12348
-6350	358
-6950	-15367
-35844	-35988
-36095	-39344
-9234	-9954
-17662	-24105
-12023	-29453
-2065	-20216
-12373	-25035
-38156	-38351
-10749	-19116
-10255	-12614
-184	-3027
-7650	-8756
-16529	-24023
-17189	-21520
-17487	-32012
-29562	-33069
-6294	-23747
-3055	-16385
-21213	-24423
-37298	-38360
-2931	1485
-2374	-39154
-15795	-17667
-37497	-37969
-905	-2295
-9397	-13092
138	579
-17991	-27598
-19418	-20521
-10413	-16565
-6612	-23424
-32501	-37054
-34761	-37939
-18262	-19118
