"name","BPD19H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","BPD19H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","BPD19H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","BPD19H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PBD00H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PBD00H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PBD00H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PBD00H03_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PBD00H03_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PBD00H03_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PBD00H06_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PBD00H06_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PBD00H06_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PBD00H06_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PBD01H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PBD01H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PBD01H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PBD01H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PBD03H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PBD03H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PBD03H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PPD00H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PPD00H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PPD00H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PPD00H03_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PPD00H03_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PPD00H03_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PPD00H03_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PPD00H06_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PPD00H06_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PPD00H06_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PPD01H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PPD01H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PPD01H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PPD01H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PPD03H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PPD03H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PPD03H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PPD14H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PPD14H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PPD14H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave","PPD14H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave"
1,298.687767075445,322.007462168689,210.071433388473,281.471941170675,50.4923979101476,101.803628312013,114.039852356014,64.10206661123,92.3924241237437,132.497650246123,75.2978951504148,65.8973870218712,54.5518038857424,902.423109825971,107.876812677659,97.7788272062413,73.5577228937525,130.105393348543,85.5026519383146,147.496805949105,259.824381734715,674.663504304274,170.278043259617,291.834671844317,368.132507657004,147.017026614932,166.915581726184,148.765794734717,80.8339534363704,241.055011672844,144.130543525321,235.097938766036,151.67857338587,194.510259840912,205.659785948728,400.274455837347,151.097404813925,153.916337194922,225.423317042151,139.671729673239,170.658232508919,261.038470194757
2,328.422497626274,217.904057284914,241.708361074108,128.934763225001,610.225488514655,141.43769781392,102.710341920069,139.6137898732,241.012963337015,85.760164166389,210.325841102076,54.1568123949768,140.718991420222,181.660541259096,133.186206171188,83.200494314071,158.842769860349,220.112194276405,201.946853741462,162.384974271637,129.168270101625,334.306320656858,147.873153816422,233.578866234479,164.256081258382,134.796976350924,148.202697800018,74.0360948600068,10697.5750805144,141.738234049645,109.396026137344,211.624736964867,141.291282795325,426.589425494933,594.130682658077,369.760477922261,92.4567253197345,191.235607415692,161.902501654391,152.656157454812,173.337823759304,272.205438387426
3,534.044271681602,570.607663700496,67.3699328780389,428.88237144223,346.701148791217,153.961285696073,347.837876663925,179.095163712301,159.107873130583,281.672446801719,495.588609712562,184.354891945854,164.308350961863,300.745132776848,209.534971954983,152.131299280931,166.872905406681,348.561267432136,462.273965147382,164.67286359328,279.319814713025,201.178624593286,112.217445343303,240.841747734448,232.444888025046,187.98572199382,161.485896699902,379.686856952887,138.964150995415,153.971176214408,70.0948825168742,161.08924436738,39.454306331672,102.810226471247,384.753218008046,182.223200487469,86.3597325161797,69.1063066800886,723.50937429946,95.867409550902,50.8941180239657,131.255019016249
4,234.125949485176,342.636236185582,255.286684350048,3442.06874628043,321.832860149048,172.013795788985,255.956599082238,306.513118478195,163.49303354924,99.6211300295519,302.920722634073,244.325284030997,148.791299209163,303.03288577596,265.779906942213,163.672048971578,171.837703974045,171.320693848354,297.769737419663,150.078876752351,334.225018105697,458.076527101546,170.685381601292,381.488935530284,878.876499825521,251.316325230753,164.533759687987,446.133034363,553.147198946358,203.480106224906,270.637257436346,334.588070607717,157.516970793334,188.325508644595,923.911236876646,323.70928592118,179.489588588777,185.311129551567,165.100898529386,92.9927647331906,77.1851597877615,121.76904905932
5,549.19236821004,340.945435618064,124.503020833734,994.837300575092,257.965449810569,297.785736858328,455.73442331271,375.796619102068,180.345078759145,152.433825290844,284.238096441488,340.375940277618,252.867504493916,460.745900769536,269.836028149142,189.246368514205,181.870585268208,301.923914258418,361.598407556392,185.80356116446,327.999167857672,187.867417249743,281.321471649854,495.738324346625,363.128061900623,166.013615236889,97.6472302518319,207.593599113552,627.060626598656,152.352611440135,460.184544982904,176.514328141666,85.7951370412954,208.686604456264,131.035000778224,752.882281959359,153.820275013193,178.438311981758,216.945569875874,119.875412367116,55.1420347306407,209.020715416306
6,11.5369515703284,279.575989251006,69.2902361015746,4.18688904043168,500.464271922545,157.106498153893,274.348434428539,4754.69540122536,59.4307986592129,2938.85144538836,242.313304735154,39.3252817791311,166.470583884623,115.231858164682,307.796030173712,1207.06007481043,91.8889925699121,100.836091676269,225.987453767784,43.3474764937863,532.05016176577,3545.42965768292,NA,451.717199131271,241.5550960144,73.1992764129342,NA,490.78013224736,199.80242987543,NA,NA,257.789759393641,67.7961307359221,NA,25.1916056641033,63.3584994287774,31.2675687934223,NA,241.678409083362,11.6590105813796,42.1691609470094,2421.21339917809
7,493.334376921149,184.021061211037,226.044700560661,1337.35382626517,328.178160467701,226.460944189523,90.6836729144992,145.119324087788,161.094538418092,242.310720497211,155.904725664652,120.868152910913,177.146591880843,66.1117923294864,284.94382926408,84.1432324779162,132.571392267765,309.899384431228,238.747165622048,196.877332415487,264.695654512128,215.749003779157,271.419468206307,290.318968634412,699.088319554763,241.414111258579,160.009556986114,718.01108825739,253.133566035189,86.1199390079005,442.826387246779,337.187157225001,169.70217112626,125.779739190537,158.856413828624,238.826206788263,158.195132537084,212.881043849471,229.669420173174,146.865169843501,150.453608492105,272.701610352918
8,5031.12343155207,169.048967458638,391.538270244758,476.686805511711,1054.70496391703,NA,765.485520392233,326.353322556846,97.4648579421961,208.172897206739,2891.84820944009,5.84701364790599,109.130419373838,305.482864234849,570.833399181196,219.062781505115,203.370940931364,271.439988914147,263.259491141032,221.625026344007,292.601275175552,352.616198958137,104.918788283741,12.2313166204941,39.4756111535739,NA,53.8476685731539,266.719050102614,126.214843392236,NA,59.4247082179472,6287.45618654448,NA,226.083589703058,2128.1079588127,439.72421787234,3743.29478442764,140.156803894547,87.8009933671607,NA,92.3399740993643,1515.70485764788
9,406.841225582725,124.011733043694,151.51269713825,125.952208908143,361.79364228573,90.6969480234819,266.22054276873,273.630281929613,59.1657877944664,341.960077397948,147.715898138308,NA,97.7871289687008,4188.65792598021,235.397860656277,149.983023070982,65.4668199177341,106.775700243007,231.749143864758,99.7729719100507,330.96980855136,204.937374921144,50.0005807490391,55.6902871898789,101.269511983124,NA,NA,NA,425.731727331117,NA,48.6977918407132,943.435508348529,NA,67.1389084157254,37828.0762863902,204.552179632878,43.4362376900808,16.3577016229521,316.475560123602,62.50250830265,72.3733297876276,1482.17402315967
10,511.51128007092,220.80654670316,199.85670824749,207.153728126687,446.897068216315,579.146577872931,460.595131515354,172.18870186851,328.383249387136,53.9751212607289,407.321017958575,38.3184419775309,99.2582802333065,991.665041781579,189.395749545236,64.0165201310708,78.8197176526534,432.200887645689,310.94102993891,79.28602925846,58.8500782874659,314.029783129582,65.1639587662406,701.016192897705,279.885799179446,93.3016022331879,253.010300347736,233.438109030525,177.086749381218,131.744589839936,109.567016290626,314.761411193512,725.875749797343,961.469757734736,96.9607228641821,318.410364744863,206.808295195776,139.627298161259,288.453718273914,136.746460348921,58.8915803750475,313.318533427829
