"ID","count","mediansTime","mediansCell_length","mediansX.Rh103.Di","mediansX.Xe131.Di","mediansX.Cs133.Di","mediansX.La139.Di","mediansX.Ce140.Di","mediansX.Pr141.Di_clust","mediansX.Nd142.Di_clust","mediansX.Nd143.Di_clust","mediansX.Nd144.Di_clust","mediansX.Nd145.Di_clust","mediansX.Nd146.Di_clust","mediansX.Sm147.Di_clust","mediansX.Nd148.Di_clust","mediansX.Sm149.Di_clust","mediansX.Nd150.Di_clust","mediansX.Eu151.Di","mediansX.Sm152.Di_clust","mediansX.Eu153.Di_clust","mediansX.Sm154.Di_clust","mediansX.Gd155.Di_clust","mediansX.Gd156.Di_clust","mediansX.Gd158.Di","mediansX.Tb159.Di_clust","mediansX.Gd160.Di_clust","mediansX.Dy161.Di_clust","mediansX.Dy162.Di_clust","mediansX.Dy163.Di","mediansX.Dy164.Di_clust","mediansX.Ho165.Di_clust","mediansX.Er166.Di_clust","mediansX.Er167.Di_clust","mediansX.Er168.Di_clust","mediansX.Tm169.Di_clust","mediansX.Er170.Di_clust","mediansX.Yb171.Di_clust","mediansX.Yb172.Di_clust","mediansX.Yb173.Di","mediansX.Yb174.Di_clust","mediansX.Lu175.Di_clust","mediansX.Lu176.Di_clust","mediansX.Ir191.Di","mediansX.Ir193.Di","mediansFileNum","mediansdensity","raw_mediansTime","raw_mediansCell_length","raw_mediansX.Rh103.Di","raw_mediansX.Xe131.Di","raw_mediansX.Cs133.Di","raw_mediansX.La139.Di","raw_mediansX.Ce140.Di","raw_mediansX.Pr141.Di_clust","raw_mediansX.Nd142.Di_clust","raw_mediansX.Nd143.Di_clust","raw_mediansX.Nd144.Di_clust","raw_mediansX.Nd145.Di_clust","raw_mediansX.Nd146.Di_clust","raw_mediansX.Sm147.Di_clust","raw_mediansX.Nd148.Di_clust","raw_mediansX.Sm149.Di_clust","raw_mediansX.Nd150.Di_clust","raw_mediansX.Eu151.Di","raw_mediansX.Sm152.Di_clust","raw_mediansX.Eu153.Di_clust","raw_mediansX.Sm154.Di_clust","raw_mediansX.Gd155.Di_clust","raw_mediansX.Gd156.Di_clust","raw_mediansX.Gd158.Di","raw_mediansX.Tb159.Di_clust","raw_mediansX.Gd160.Di_clust","raw_mediansX.Dy161.Di_clust","raw_mediansX.Dy162.Di_clust","raw_mediansX.Dy163.Di","raw_mediansX.Dy164.Di_clust","raw_mediansX.Ho165.Di_clust","raw_mediansX.Er166.Di_clust","raw_mediansX.Er167.Di_clust","raw_mediansX.Er168.Di_clust","raw_mediansX.Tm169.Di_clust","raw_mediansX.Er170.Di_clust","raw_mediansX.Yb171.Di_clust","raw_mediansX.Yb172.Di_clust","raw_mediansX.Yb173.Di","raw_mediansX.Yb174.Di_clust","raw_mediansX.Lu175.Di_clust","raw_mediansX.Lu176.Di_clust","raw_mediansX.Ir191.Di","raw_mediansX.Ir193.Di","raw_mediansFileNum","raw_mediansdensity","cvsTime","cvsCell_length","cvsX.Rh103.Di","cvsX.Xe131.Di","cvsX.Cs133.Di","cvsX.La139.Di","cvsX.Ce140.Di","cvsX.Pr141.Di_clust","cvsX.Nd142.Di_clust","cvsX.Nd143.Di_clust","cvsX.Nd144.Di_clust","cvsX.Nd145.Di_clust","cvsX.Nd146.Di_clust","cvsX.Sm147.Di_clust","cvsX.Nd148.Di_clust","cvsX.Sm149.Di_clust","cvsX.Nd150.Di_clust","cvsX.Eu151.Di","cvsX.Sm152.Di_clust","cvsX.Eu153.Di_clust","cvsX.Sm154.Di_clust","cvsX.Gd155.Di_clust","cvsX.Gd156.Di_clust","cvsX.Gd158.Di","cvsX.Tb159.Di_clust","cvsX.Gd160.Di_clust","cvsX.Dy161.Di_clust","cvsX.Dy162.Di_clust","cvsX.Dy163.Di","cvsX.Dy164.Di_clust","cvsX.Ho165.Di_clust","cvsX.Er166.Di_clust","cvsX.Er167.Di_clust","cvsX.Er168.Di_clust","cvsX.Tm169.Di_clust","cvsX.Er170.Di_clust","cvsX.Yb171.Di_clust","cvsX.Yb172.Di_clust","cvsX.Yb173.Di","cvsX.Yb174.Di_clust","cvsX.Lu175.Di_clust","cvsX.Lu176.Di_clust","cvsX.Ir191.Di","cvsX.Ir193.Di","cvsFileNum","cvsdensity","percenttotal"
35,1,7.90941617646028,2.31243834127275,-0.16177871304753,-0.103407860928815,-0.119391613464909,-0.0209207577019379,0.195734859382211,2.92146922039227,1.83347437867083,0.228372918340298,1.36003057501583,1.27731043162597,1.8059998394184,-0.15956855323416,1.56143434043523,1.31546829511087,0.79450404163692,-0.0573258307597214,1.16478403216814,1.73601050099471,0.148902712534869,0.0994762860401288,-0.121360591373682,-0.124291211049107,0.0511711528880868,0.537801773936333,0.679066174565691,0.335750004774169,0.339890472276024,0.0435527816874267,0.184790985760027,0.302762599041638,0.732360220756155,3.12459808265487,1.19581674157586,0.687530943530233,0.488220610965241,2.10985716575972,0.166780449906232,-0.0733861255417263,1.38021776579258,0.328664787144942,3.27787737320874,4.46695893133654,0.179115074017369,8.58283114307614,6807,25,-0.812426626682281,-0.517961263656616,-0.598377287387848,-0.104611419141293,0.984935462474823,46.286735534668,15.239315032959,1.15181601047516,9.09914875030518,8.27048301696777,14.8043584823608,-0.801232874393463,11.3895425796509,8.64536762237549,4.40384435653687,-0.286786168813705,7.23310136795044,13.7460927963257,0.747267842292786,0.49820214509964,-0.60829359292984,-0.62305736541748,0.255967438220978,2.82052040100098,3.66236257553101,1.7104686498642,1.73236358165741,0.217832759022713,0.929222404956818,1.53704655170441,3.99802780151367,56.7669868469238,7.50950050354004,3.71495747566223,2.53924202919006,20.3145198822021,0.837773561477661,-0.367260068655014,9.31060886383057,1.67306959629059,66.2042846679688,217.699966430664,0.900371730327606,13348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00749119784253502
36,69,12.075070622812,1.87986358439691,-0.0814863355801006,-0.0870352954765334,-0.106222603394504,-0.018258108534783,-0.0816741028073195,-3.50915826785069e-05,-0.0526194665339758,0.514855595457838,0.319765154605349,2.41259233744892,2.21232618452051,-0.0345856763898083,-0.0201171299570123,0.554745583580961,0.00068057639858405,-0.0785691070689172,-0.0679515397674126,0.759934588592405,1.50768117950427,1.56680951907537,-0.0353372160414206,-0.106589417997593,-0.0698822439656508,-0.0525098500925719,0.643661955820596,0.0720919815057453,-0.0570587203638311,-0.0693415575790506,-0.00300791014902123,0.185190198032784,-0.0469432180464843,0.829500054733115,0.134768545584042,-0.061264223527743,0.417192689755812,-0.00131738408547533,-0.0783403870949082,-0.0588469313474342,0.102637675562401,-0.0193537848610367,2.58618608797328,3.30891006730793,0.208774633726941,8.58283114307614,438608,16,-0.40788272023201,-0.43572610616684,-0.53211236000061,-0.0912956148386002,-0.408824682235718,-0.000175457913428545,-0.263218760490417,2.68952488899231,1.62621200084686,27.6831970214844,22.5687503814697,-0.172962859272957,-0.100592434406281,2.91819882392883,0.0034028822556138,-0.393249839544296,-0.340019226074219,4.17609834671021,10.7370586395264,11.4565677642822,-0.176722854375839,-0.533956825733185,-0.349695682525635,-0.262669920921326,3.44518351554871,0.360772222280502,-0.285448431968689,-0.346985697746277,-0.0150395734235644,0.931252717971802,-0.234802305698395,4.63976287841797,0.675884366035461,-0.306512773036957,2.14700245857239,-0.00658692233264446,-0.392102718353271,-0.29440450668335,0.51408988237381,-0.0967749655246735,33.0093078613281,68.2968444824219,1.05147290229797,13348,8.6439752165959,11.2036499938257,56.2745940729938,166.521623020298,82.0230501898782,526.434737164457,214.244928652106,285.496369206412,764.564462824593,75.4671107537246,108.627588427318,23.3809757630405,29.4550311320125,1649.43860098786,491.545765960702,91.5614920674134,389.711840825076,234.322500269346,1264.05431988305,80.6105930352316,41.0893453160901,48.7485663177149,2118.12611715883,186.171713033117,385.870604691342,717.318228296821,87.7602001761773,226.584473943846,495.39966047897,1439.99434655078,305.658308494798,160.50308741125,763.521822314355,80.9584056556231,145.254849389045,1712.78499897643,125.448097528228,355.483239575364,483.848188629743,608.758764114338,177.080555965869,345.955642894899,15.1753272506184,13.5899162176387,34.0810715007237,0.00596027466982775,0.516892651134916
37,18,11.164745547364,1.99283576493974,-0.0922587244753332,-0.0513934594378228,-0.0888698514817953,-0.0528166508960381,-0.089217615010679,0.128736829324834,-0.0102544772068136,0.916561880444287,0.785923990150686,2.78799296625056,2.58053023594251,0.15319068940929,0.240639455337335,1.29603694830836,0.111713976668776,-0.0506495575553936,-0.037853324080124,1.70453810069316,0.0455964606219659,-0.0305692926503049,-0.100635261587882,-0.0479616212153154,-0.0929130975532013,0.00965577076194555,0.988739425501062,0.149495515917086,-0.0658243868508873,-0.0993222145550047,0.084041500550537,0.199901855759075,-0.0686737515975193,2.79183573422425,1.38384325389478,-0.0527581792897101,0.687364349889525,0.0313836136316084,-0.0730329760098227,-0.0850996375555025,0.0919754211628606,0.195887132063183,2.43760471097903,3.35090114895384,0.194938325140206,8.58290605785535,176555,18,-0.461949899792671,-0.257113300263882,-0.444939523935318,-0.264245137572289,-0.446814730763435,0.645464301109314,-0.0512907579541206,5.25251293182373,4.4014995098114,40.4670963287354,32.8278732299805,0.768962979316711,1.21650871634483,8.47023963928223,0.559732437133789,-0.253373086452484,-0.189312465488911,13.2927503585815,0.22831383231096,-0.152871176600456,-0.504038199782372,-0.239906966686249,-0.465234860777855,0.048280683811754,5.79203033447266,0.751148551702499,-0.329359784722328,-0.497430071234703,0.420714050531387,1.00619184970856,-0.343681484460831,40.6243362426758,9.35157489776611,-0.263929098844528,3.71396851539612,0.156967282295227,-0.365489631891251,-0.426012799143791,0.460551932454109,0.985745817422867,28.4031934738159,71.2340278625488,0.980877637863159,13349,8.88852422296845,9.35620913212195,69.6168103975769,189.467939657371,56.0244140606615,2183.53674542036,579.264436006312,196.113919327162,248.71276252057,36.2594858449418,91.8061097912506,18.3871784080578,15.1945978107145,149.329881703169,114.980507836593,53.573516519299,281.705739501814,374.31472688865,4283.11040315793,38.4839037907182,203.404810161696,327.423449732503,63.6801148327479,176.98844086012,423.537610897711,235.223920946982,65.0826100992607,164.105416566905,3860.65094907184,192.156925641721,178.50786490873,111.009678817236,393.772807313203,18.5831540768799,50.5890362560085,797.101950699286,94.1777229467158,219.063489145316,130.195749347701,510.078753588252,161.327041360958,121.677642392806,15.6955384970449,10.1075805380807,23.5610056536203,0.000999284565850364,0.13484156116563
38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
39,226,11.6837492310084,1.81844645923207,-0.0947740878114237,-0.0917458388574817,-0.105932642511393,0.0213052953259185,-0.079697220655578,0.03788470994491,-0.0208049603841761,0.645125823583506,0.290286390172283,2.34132563753641,2.1606800588908,-0.0426077301090886,0.0133662058332128,0.337563871692485,-0.047191146472519,-0.103251150880854,-0.0647152974634781,1.49026584731596,2.11605599304198,-0.00902214277923361,-0.0698718652158565,-0.0979068356251124,-0.0722091168143728,-0.0526494177082771,0.462592513970269,0.0504538082939982,-0.0704864497575681,-0.0723275293223939,-0.0385983136533257,0.113820325722856,-0.0808437893488946,1.30629735551658,0.22641430130342,-0.0554115695829528,0.416430889861136,-0.0411558529883271,-0.0954864189855842,-0.0783668201794915,0.0494100917707293,0.0437430814922996,2.61174767101848,3.36195612629577,0.208347226885458,8.58290605785535,296657.5,15,-0.474580153822899,-0.459373012185097,-0.530654400587082,0.106534618884325,-0.398908168077469,0.189471080899239,-0.104032311588526,3.45407593250275,1.47190570831299,25.7470197677612,21.4045076370239,-0.213103115558624,0.0668334420770407,1.72005742788315,-0.236043326556683,-0.517173528671265,-0.323802396655083,10.5324063301086,20.4446048736572,-0.0451113786548376,-0.349643662571907,-0.490316659212112,-0.361359462141991,-0.263368725776672,2.39634251594543,0.252376586198807,-0.35272416472435,-0.361953169107437,-0.193039573729038,0.570335149765015,-0.404659420251846,8.55450677871704,1.14192229509354,-0.277199774980545,2.14285778999329,-0.205837361514568,-0.478157952427864,-0.392235308885574,0.247150994837284,0.218785174190998,33.8739109039307,72.030460357666,1.04928922653198,13349,9.21581545021043,9.56285257902259,64.376945910895,164.461706830154,64.6782714456778,301.610170346283,296.390755259996,254.783380674522,333.375516678083,56.9073069418368,102.64976717169,22.073527028644,21.9734415352461,1305.25561566136,300.412578135721,116.09461467486,1169.54711713215,204.544405423316,2008.68879837579,36.0897703943364,30.7639440593009,390.389901902327,720.932817930993,94.8864598173872,471.649465289492,798.991830134031,96.4601217957808,257.387070253861,250.899552042065,1006.05146261567,509.868666948376,176.158250540489,324.397832369877,52.6648408271073,133.912492887425,6049.91713442904,111.330037683372,461.326391358824,121.569160293873,882.462592641328,221.443481328621,241.567762892331,15.4554277166511,12.6423179164707,34.4511255951872,0.00238892832967758,1.69301071241291
40,4,11.4154614772742,2.118412227749,-0.0463553580641287,0.0845270174790467,-0.00905435696143977,0.172948350093738,-0.0376701075558304,3.30668571319935,-0.000321539389469452,0.108994036665401,1.25869767792037,1.34387329660141,1.59776900193517,-0.113516413348479,0.0388552960890436,1.96993271413349,1.01796583077115,-0.0839065157378134,0.304603320514102,1.00993381436966,0.0780268888224418,0.0495933392038572,-0.0307549187218139,-0.0654318080013976,-0.0547064377464534,0.578000606822774,0.396768994833408,0.60689260202282,-0.0436376963674767,0.0280224771618263,0.328304679227322,1.6069345587293,0.128522867086091,0.960319582491918,1.25735833830291,0.49390275025085,1.58130318258979,0.499799734907196,-0.0764798734440689,0.114919344165693,1.4544101861036,0.543916719928582,2.8498523248817,3.83142493029223,0.291558907851894,8.58245638387026,348001,20.5,-0.231878399848938,0.42804941534996,-0.045272589661181,0.873905956745148,-0.188407517969608,70.5670871734619,-0.00161835551261902,0.546217367053032,8.14181232452393,8.95770454406738,12.8476874828339,-0.569388940930367,0.195275261998177,17.5975275039673,6.02338147163391,-0.420048952102661,1.57544881105423,7.72398734092712,0.391199633479118,0.249997898936272,-0.154037833213806,-0.327757380902767,-0.27369449287653,3.17339193820953,2.04661750793457,3.34577000141144,-0.218320015817881,0.140175311826169,1.71457904577255,12.0994095802307,0.657002061605453,5.7968955039978,8.09990978240967,2.95456627011299,14.6876213550568,2.7978962957859,-0.383344620466232,0.595209628343582,11.2650258541107,2.86931657791138,43.0802326202393,115.495292663574,1.48612684011459,13343,11.5959708624063,8.45255917855558,106.271624157147,279.909621567881,532.920551276619,143.628855085978,2545.55140008737,18.4745081782946,846.582920683182,82.7849605141938,41.0426372605951,24.8388215587448,60.6801818919316,343.488762302865,215.61925230854,28.3702947897399,61.1298306380638,79.1004547074678,142.338443093272,109.274103702469,190.541619306977,211.451605607097,653.832111236244,533.498240420919,533.715767371415,108.416386331303,110.253790866292,114.314998493363,2360.06724617136,474.993474370282,91.7508108345289,21.1142353627745,197.824543762929,47.504725544547,30.4628993580501,130.913626133849,80.7351038240593,132.269307251157,699.53633633748,219.53058430052,48.4005976553181,30.6534671499652,11.0165896425389,14.7684763478594,42.1321300539399,0.0436686716951541,0.0299647913701401
41,5,11.7356049086672,2.0947125472611,-0.176676346198776,-0.172933360277914,-0.0931031871856545,0.165778891243157,-0.126471707902749,0.116547081849631,-0.107727370796331,-0.0294844940220228,2.18421888858752,2.10628303398781,2.23632987707519,0.169163822835761,1.9457303392256,1.22952639683004,0.14183855730688,-0.0185614075242484,-0.0456654784578874,2.04885389571584,0.116157144250202,2.65468925155795,0.179395220916764,-0.148892785361548,-0.139336198399025,1.25058662519081,0.858001197510997,0.139276825087868,-0.0618802793494488,0.18405354495594,-0.0976933550473742,0.209220898808285,1.25564203238173,1.86120799603598,0.249911823934888,0.148996359724882,1.12013475630305,2.4125473836566,0.154542181135444,-0.0645424389342683,0.180530928824284,0.153396666556734,2.52108717793923,3.07055597854039,0.197100743404419,8.58275622268429,312355,20,-0.88798463344574,-0.868983030319214,-0.466188758611679,0.832696378231049,-0.634045660495758,0.584055542945862,-0.539679288864136,-0.147443830966949,21.9278526306152,20.239875793457,23.1301746368408,0.849858939647675,17.1396465301514,7.817946434021,0.711573123931885,-0.0928123667836189,-0.228406757116318,19.0753021240234,0.582092642784119,35.3756141662598,0.901795029640198,-0.747217655181885,-0.698937475681305,8.01513576507568,4.83608293533325,0.698637723922729,-0.30959889292717,0.925472319126129,-0.489244133234024,1.0537531375885,8.06299591064453,15.6900415420532,1.26260685920715,0.747741281986237,6.84757852554321,27.6819324493408,0.775790393352509,-0.322936296463013,0.907565772533417,0.769994795322418,30.9043598175049,53.7687187194824,0.99189704656601,13347,7.59079957474605,9.2345867424182,53.2434952587786,188.922794674192,63.3101033061213,92.9235589442407,28.3025416512185,128.490478307679,212.891110711754,299.769685591024,25.2166055108818,15.6675192353085,18.1869653344571,204.539287598751,40.5784547586204,44.9120190899558,142.000125588389,327.542898523639,1196.15189586825,46.7656122529892,138.514034267774,14.0164515123078,118.37503297702,604.54398850887,41.5801324561913,79.7449620660549,45.1795707144488,162.955214577743,228.110568196169,146.4136785377,401.326888606818,115.665466380002,64.7970549045669,31.4965531951092,79.2528646493221,153.980538250429,42.639648390625,46.6024730453461,156.267588650106,990.128613810058,82.903202451118,123.084093983318,15.3270433584249,14.2960944074277,41.2531787107438,0.0524700076558553,0.0374559892126751
42,6,12.2525782810398,1.90887143103071,-0.105084114558077,-0.0726278758669897,-0.13073452375262,-0.00944447525886112,-0.149245478774985,2.38613315230473,0.237938960363757,0.196201163071434,0.349997351315524,1.15448790509214,1.50003996660368,0.107130507910832,0.207612343369559,0.573074575170262,1.82571773803042,-0.0775807745657806,0.0755234274803959,1.29701271784194,0.214776063210268,-0.0296969216030807,-0.102058921436192,-0.0784271137614273,0.0648280119380146,0.0597377008829409,0.496119197911981,0.163941302782995,-0.0819306929842866,0.402739508075219,1.25204188769021,0.967410473167707,0.133832202010922,0.160332005453058,1.13554726257457,0.541740276922725,1.19450494710836,-0.0990585555672398,-0.0870824293757093,0.000152179090419511,1.04555267285767,0.183864912334688,3.01400262664366,3.64378283475535,0.205914077583547,8.58099254974273,523935,16.5,-0.526410654187202,-0.363515108823776,-0.655542254447937,-0.0472486577928066,-0.749008119106293,27.0206098556519,1.20638498663902,1.00392474234104,1.81323602795601,7.14564204216003,10.6471543312073,0.539750354131684,1.08313663303852,3.0712662935257,15.6344680786133,-0.388304382562637,0.378323495388031,8.61773490905762,1.08222079277039,-0.148788399994373,-0.511200621724129,-0.392549589276314,0.324849966913462,0.298866510391235,2.58697760105133,0.823526680469513,-0.410128906369209,2.07714468240738,8.05684041976929,5.65767049789429,0.671184539794922,0.805364221334457,7.01448059082031,2.84443438053131,9.08650505542755,-0.496111690998077,-0.43599434196949,0.000762149691581726,6.24837779998779,0.924570858478546,52.7141456604004,97.0328178405762,1.03687590360641,13323.5,10.0578345584153,5.4931944147219,34.1895237514885,434.904368953384,62.1349602325956,7697.90972112125,53.5911222661732,34.8031554219526,145.424975051499,155.261275644924,87.9852063078499,13.9188951338677,52.1585943183896,191.728180183268,169.44774391152,62.5225898936017,53.3905167849612,54.7604355166229,396.598009620901,62.5582217549202,93.211069381742,9404.30331004535,168.721116386043,70.297945897515,174.611055398902,157.421836664713,83.5536565413522,127.502829824587,1167.1316050394,62.2313941560548,50.4228864278527,68.9204968088486,132.039472272257,136.870487359363,66.9256048516468,104.536706362317,80.4258376974295,232.68679539934,59.9874328325642,275.857389374252,80.6113323578705,57.0363322191051,23.802349435154,18.8767449619244,31.911382211995,0.0258616481779785,0.0449471870552101
43,4,12.5910059836981,2.25162775319376,-0.0818367836309978,-0.121431322194223,-0.0585194250419792,-0.120610422695262,-0.0666443508113138,1.07181345437163,0.615689088362756,0.0824189598616817,3.46020826358553,1.3627974470026,2.03401971006639,0.454956193633042,0.218889893147053,2.98456789104258,0.921610131250411,-0.0370973511708974,-0.0713306544259847,1.41099566496684,0.115319620443615,-0.102956456110058,-0.0818973235712532,-0.0792619520302707,0.00743690125745664,0.46846017008773,-0.00494238460557159,0.254380589139319,-0.139332092005871,0.156068531082383,0.79939146432052,0.149055881392236,0.134207028149318,3.206393864172,2.00131032979497,3.20140045754183,1.74541366522064,0.056460019111645,-0.145020609957558,0.162633457272713,0.438388979515438,0.30949753357515,2.60975675599472,3.58306436572003,0.378926932177278,8.58084216250506,744488,23.5,-0.409955926239491,-0.608984723687172,-0.292780421674252,-0.604552447795868,-0.333678290247917,6.49036383628845,3.27672970294952,0.412757813930511,80.4809532165527,9.22019743919373,18.9164485931396,2.5447044223547,1.10332030057907,49.3381328582764,5.31016325950623,-0.185544170439243,-0.357561200857162,9.66169738769531,0.582653634250164,-0.516184270381927,-0.410058289766312,-0.397166132926941,0.0371884368360043,2.43033683300018,-0.0247199870646,1.28577518463135,-0.698951154947281,0.786973223090172,4.443519115448,0.750709339976311,0.692185521125793,62.713207244873,18.1668300628662,61.557975769043,14.3338479995728,0.284277394413948,-0.727752059698105,0.816898137331009,2.52860973030329,1.64746848400682,33.8055152893066,92.8156509399414,1.9403041601181,13321.5,5.34987232975991,3.86716222676751,80.6805895642776,43.0403483653056,95.3519002858776,6235.16379000029,140.57957018327,83.6409670032622,48.9276289167059,223.978812731442,11.0861046954367,22.7046327688381,15.7339055712968,121.800001231039,138.367457306462,5.60726466432902,40.7300377488877,143.425981060408,6814.0611323377,23.0401613016058,158.539430179319,1459.86123967357,47.8348409512314,89.7562324251877,264.647513623739,93.6785506991178,266.324775475587,134.838608888702,35.4706272165886,168.738721228138,99.9543617714961,106.518227329043,212.698549525895,19.0618479364519,22.7333417099295,12.2850733928127,42.6629371387048,205.518870128176,41.4771941862068,54.4694763340482,130.579207184389,141.155408785211,7.59098556649957,12.6171361809366,29.7702509270294,0.2598713122414,0.0299647913701401
44,4,10.3131338665763,1.96244589463227,-0.15590883417193,-0.095386523071959,-0.122195187857273,0.0656934241724616,-0.0199696431096975,2.69031696362916,0.040816498947916,0.413769362168332,0.618830889564854,1.07908910717427,1.83578991094678,0.237523717217906,0.00690958288418803,1.68466558851348,1.30484204118988,-0.0484471787379522,-0.073067470056386,0.985232961566976,0.00433197736550029,0.173998064458988,0.146945954475331,-0.114069203627435,-0.157575893325847,0.0732480429833056,0.376296194716444,0.831166351368605,-0.0333802987502976,0.744086708680688,1.01120712448596,0.94043355606924,0.2811906851032,0.199419681107842,0.360052795386072,0.322250248588173,0.303574744900249,0.0292954411434214,-0.156745718009123,0.105580959755078,1.76885423550625,0.489016773920882,2.96690433724149,3.7096171184408,0.20747391933487,8.58253142501643,76141,17.5,-0.782713651657104,-0.477974280714989,-0.612530469894409,0.328887909650803,-0.0998588968068361,36.6722850799561,0.204997763037682,2.13093274831772,3.36288714408875,6.50844669342041,15.2862830162048,1.22449761629105,0.0346372872591019,13.0807361602783,8.59965538978577,-0.242358289659023,-0.366168726235628,5.82013392448425,0.0216618869453669,0.874442785978317,0.746056824922562,-0.571726143360138,-0.791190326213837,0.368654437363148,1.93225729465485,4.83347487449646,-0.166951134800911,4.10806953907013,6.0969774723053,5.61743628978729,1.4250231385231,1.00386878848076,1.84331285953522,1.63928884267807,1.54138451814651,0.146500956267118,-0.786968618631363,0.528891801834106,14.3466944694519,2.54816925525665,48.4761695861816,102.120277404785,1.04482811689377,13344,11.8550106275676,8.97734879200938,27.0924340124677,64.6644284897587,42.6351070580824,710.846971342929,847.157320743959,27.7252308655384,200.200668441408,104.813172643584,70.4981441317482,17.3157887500423,26.816984460966,110.361182800925,245.420162690379,30.3608034288324,26.2482213936263,372.699973080277,3775.00455345321,62.8589750051976,808.325813834315,73.3497652878097,129.329077225092,54.8181839484269,47.7217756754242,165.58209210915,67.2851063235627,69.6622792067452,123.020550559508,47.523503343033,54.1050009164222,49.1975765957618,95.5013247322282,41.819342636003,53.0068095220456,100.529389488874,66.9709684801472,41.6472352439844,27.3470079685235,149.85347285763,31.472324433165,104.35124398115,15.9023870156366,9.56720770647168,6.43333748752792,0.00293952650506665,0.0299647913701401
