,BPD19H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,BPD19H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,BPD19H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,BPD19H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H03_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H03_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H03_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD03H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD03H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD03H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H06_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H06_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H06_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD03H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD03H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD03H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave
count,171,53,131,6,32,12,2,13,9,5,1,0,1,0,50,7,24,4,58,21,11,115,3,16,27,2,1,1,5,1,2,259,21,1,8,305,56,22,838,85,114,131
mediansTime,12.4508602649176,12.3041009460974,12.3951033125118,12.4452906029579,12.40944647053,12.402139408307,11.8778412531442,12.6329952200936,12.1775785163496,12.4947432292577,11.4458878237459,NA,8.69530593144873,NA,12.3748627392793,12.3075456144812,12.4329696121646,11.5038032000786,12.4450920041911,12.5206877458094,11.4198316273847,12.3883908690026,12.3338693763882,12.0735712681162,12.4734504749123,10.8999601118142,11.5142765519409,11.3019970048878,12.7552512984365,11.5017917142541,11.6985757479935,12.3985771793974,11.8148565365944,12.6652617581317,12.6196025812079,12.3850235279961,12.1136200302852,11.5549707921822,12.3687236482003,11.8604506775404,12.3058135958392,12.4117444509489
mediansCell_length,2.23081417900093,2.23081417900093,2.2724413273866,2.36946852101778,2.118412227749,1.9378792776645,2.33168203051183,2.04502820486763,1.68374314399774,2.18742176068697,1.9378792776645,NA,1.99283576493974,NA,1.9378792776645,1.68374314399774,1.87986358439691,2.24993005097986,2.14211190823691,1.75322890111027,2.0947125472611,2.14211190823691,1.87986358439691,2.38735888166921,1.9378792776645,2.0399955929507,2.38801132228465,2.42379204358752,2.14211190823691,1.75322890111027,2.12515880946863,2.0947125472611,1.81844645923207,1.87986358439691,2.18742176068697,2.0947125472611,1.9378792776645,2.0947125472611,1.99283576493974,1.81844645923207,1.99283576493974,2.18742176068697
mediansX.Rh103.Di,-0.0933134998869651,-0.0969026305661216,-0.111164108858841,-0.113770818488801,-0.112565288871089,-0.105034271789078,-0.159051736461272,-0.0724768976577699,-0.0796494860488635,-0.0882929220094936,-0.0950200263311919,NA,-0.172635702453588,NA,-0.0961825574599378,-0.103846838439034,-0.100059948003451,-0.0905025086192216,-0.0888303448815511,-0.121306901809712,-0.114569766285293,-0.0946360642544683,-0.0998907305418099,-0.0770616188256335,-0.0888941355646898,-0.107792488157394,-0.0442223879506153,-0.0218679373448138,-0.0959264187301864,-0.122345414037105,-0.165044774742025,-0.0909370222647234,-0.0873732732472109,-0.144726649819927,-0.113037296477004,-0.0930964928146839,-0.0890226875571335,-0.0903208466935053,-0.0974606579036161,-0.110623946517755,-0.0942039502962745,-0.0931440536189205
mediansX.Xe131.Di,-0.079173162134527,-0.0645939194047065,-0.083129294460734,-0.10380810135052,-0.108097083738472,-0.0951261589551047,-0.118872404107759,-0.0647583702572209,-0.107350703786221,-0.0672635465773162,-0.152978838648402,NA,0.028262098152624,NA,-0.113011642634806,-0.11418929793178,-0.106230120757311,-0.0824039089909434,-0.0432972319963485,-0.103725102491325,-0.0848020932401415,-0.091002851243049,-0.122961626995648,-0.0663311292295709,-0.0923976441258035,-0.039565380252846,0.558165076502586,-0.0727769603871729,-0.110567714041633,0.725280213350933,-0.0930664053058272,-0.0847795602866128,-0.0858016779553226,-0.180561190265482,-0.124218247003786,-0.0867768369401461,-0.102993753353321,-0.0752477891153401,-0.0849025865523582,-0.106218229271059,-0.0841937184872699,-0.0706037536684824
mediansX.Cs133.Di,-0.0822328844261914,-0.0915255395312704,-0.0956567597266648,-0.0931815128271987,-0.116132807395757,-0.106558411728065,-0.0539722682456588,-0.0747403998972202,-0.116045282004781,-0.0292307471968333,-0.155317787492193,NA,-0.0193076371366688,NA,-0.0887977438144214,-0.106056847594675,-0.128099018778085,-0.0905203203164141,-0.0985669398046604,-0.139648204266207,-0.115829036950086,-0.0722473474997789,-0.120775916147579,-0.0558556866220524,-0.0939690819471631,-0.107186970385093,-0.0127038340014677,-0.135257938575524,-0.0428416228064684,-0.129657237664183,-0.106520352766668,-0.0861492704050067,-0.097291984970633,-0.0767113312036489,-0.0930955127274535,-0.0904998461579271,-0.104559532829212,-0.102369439879613,-0.0919367899362483,-0.0823924238457288,-0.106965326700297,-0.102965531460051
mediansX.La139.Di,0.260628870754444,-0.0634896067083909,-0.0471175803607953,0.00536026027788984,0.290275806701471,0.0156183661905961,-0.035423032326983,0.0461266485081947,-0.0144947594151912,-0.137729500192456,0.509412327832771,NA,0.0644865210165788,NA,0.0669890487454337,0.000451836440239175,-0.0182281686008112,-0.0997119641139761,0.209767262358676,0.162384864141436,-0.0808166426373377,0.131790083402897,-0.0951510466066961,-0.046269065592844,0.185729802531822,-0.021754396685902,-0.0874362729758788,0.0232758604737967,0.124385053443085,0.136434497390941,0.22751028309758,0.21178141368616,0.178018426769807,0.191924096031976,-0.0209337804233714,0.214494368268993,-0.0118278396079951,-0.0459810745341385,0.1464081464005,-0.017167300132291,-0.0154133477922535,-0.0405625236592922
mediansX.Ce140.Di,-0.0597314350635376,-0.089541973298074,-0.0758167767588938,-0.106507284218348,-0.064303513137585,-0.0313795734719569,-0.0275950208849543,-0.0370775289499349,-0.0873951302139519,-0.0839764588192251,-0.188400643925944,NA,-0.185255251997319,NA,-0.0833916067475349,-0.101257686250781,-0.0775431026533595,-0.10511216015568,-0.0415005909088716,-0.0829955027630449,-0.0851418996936504,-0.0487847481547522,0.0615433561698921,-0.0235027030869026,-0.122095713989718,-0.151268193328532,-0.0254861181552186,-0.0414275898458213,-0.0481413386135186,-0.141733660246521,-0.111470106758311,-0.0675333776382974,-0.113819591280995,-0.150670388695415,-0.0802348879753867,-0.0754320030456718,-0.0761077227145657,-0.0723964391230973,-0.0733097061749657,-0.0648531392632827,-0.0776531943966894,-0.0858495844732868
mediansX.Pr141.Di_clust,0.24932499966944,0.436734051283871,0.23013790828201,0.80479378321501,0.501773139899919,0.914133894704404,1.0438280102043,0.144635704898998,0.21187050711832,1.0256147474541,0.381874157784351,NA,0.605102139759243,NA,0.270071992933684,-0.069078003376263,0.263667652918791,0.0689222773078629,0.433913668353419,0.458385910508781,0.346005779103883,0.138827383184064,0.363114995061077,0.563054310180343,0.11843984857263,0.601811114785724,0.0341224759591554,0.268390817236647,0.423098401698456,-0.147884288028764,0.788709234719197,0.149369249655626,0.0639579823835141,-0.171156608866087,0.268108521850627,0.162406159600042,0.171952841771671,0.0976230579807475,0.00114365981324778,0.0506689138008943,0.0558307944438323,0.153391058304212
mediansX.Nd142.Di_clust,-0.013788401771861,-0.0272428608941988,-0.00908354322703631,0.327041747780673,0.102061085257096,0.0602383201064251,0.362433058709852,0.0344594225680532,-0.0968526602499472,0.047748200225325,-0.138162218981786,NA,-0.0334218057569545,NA,0.015584948595959,0.272963193733459,0.0593129334650988,0.0645891798594156,0.0134672864019184,-0.011632617471658,0.257765533506651,0.00401246402351694,-0.112872827765601,0.209959415157049,0.0155470008940943,-0.147709246648385,0.109482250226245,-0.133460454112713,-0.0398592568246358,-0.0372842856637517,-0.0180828081707737,-0.0454643338678511,-0.0375256943872588,-0.0461335850675457,0.0581330789637744,-0.0297547570285247,-0.0401841064754196,-0.0341391316292068,-0.0346003039029113,-0.0363999089773995,-0.0285218332247868,0.119231239631531
