,BPD19H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,BPD19H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,BPD19H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,BPD19H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H03_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H03_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H03_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD03H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD03H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD03H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H06_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H06_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H06_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD03H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD03H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD03H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave
count,4,134,132,16,1,30,5,1,44,3,0,7,7,17,2,38,23,14,1,50,15,10,31,290,13,55,54,38,2,12,5,7,294,6,68,29,1020,142,114,1022,357,325
mediansTime,12.6653886917265,12.4551545643344,12.5805323916163,12.6394884491552,12.9466528793304,12.2903381016481,12.5797622162658,12.7052247986993,12.4429235539894,12.9100578816171,NA,12.492952396222,12.3504326960557,12.5449505576336,12.4884509091067,12.4648049373987,12.4437705663086,12.4740726754189,10.5423369303849,12.5776466818533,12.5651572838342,12.3883908690026,11.9248629155849,11.9589669417005,12.4440512118582,12.457066355735,12.2285098552625,12.5779747509261,10.7318280809185,12.5360732847168,12.4277687498142,12.5921931814305,12.2388483086654,11.3191410430316,12.089448713295,12.4851805647761,12.4282420750796,11.9573633133131,12.4356999382223,12.2387042512317,12.5089777573211,12.4221045690747
mediansCell_length,2.09357005655227,2.0947125472611,2.0947125472611,2.31243834127275,2.04502820486763,1.78583768017117,2.18742176068697,2.0947125472611,1.68374314399774,2.04502820486763,NA,1.6094379124341,1.81844645923207,1.99283576493974,1.74465074841551,1.6094379124341,1.75322890111027,2.01893198490369,2.35092571975091,1.68374314399774,1.9378792776645,2.04502820486763,1.9378792776645,2.35092571975091,1.9378792776645,1.9378792776645,1.99283576493974,2.0947125472611,2.01893198490369,1.75322890111027,1.75322890111027,2.14211190823691,1.87986358439691,2.14106715397404,2.0947125472611,2.0947125472611,1.87986358439691,1.99283576493974,1.9378792776645,1.75322890111027,1.87986358439691,2.0947125472611
mediansX.Rh103.Di,-0.0779473965020035,-0.102477021423957,-0.0916565309909378,-0.0985333989761921,-0.14674403650383,-0.130487915053186,-0.0363380951425129,-0.0784531818326182,-0.107137127297674,-0.197445490090011,NA,-0.0889673324950227,-0.0495364882751466,-0.121846822842696,-0.146273271104201,-0.0918045064146645,-0.0767552437337931,-0.0620972547699335,-0.182028708514514,-0.103352063606131,-0.100190993142504,-0.0681944500292013,-0.14049649481711,-0.0685725256023164,-0.0598449696641362,-0.093122202025187,-0.0761375186089694,-0.11306200736161,-0.0913170602415461,-0.130997930995111,-0.0587828123141397,-0.063291979402416,-0.102155769057226,-0.105798341484901,-0.0921950666566924,-0.106942433186419,-0.0990580752550785,-0.0997931464513315,-0.108696829833527,-0.102197107244242,-0.0924606985667677,-0.0976847415854288
mediansX.Xe131.Di,-0.0617543693132472,-0.0889611027440659,-0.102232892550993,-0.135588348404559,-0.0420381487346885,-0.105104010802537,-0.0815666599316875,-0.0547665245737797,-0.10736595998045,-0.117245058269239,NA,-0.131518804819579,-0.115570037857897,-0.0724118252443517,-0.0898350607069039,-0.0755573448212182,-0.116416220508833,-0.0927523439592157,-0.0207401873548617,-0.0895679846716624,-0.114534911925171,-0.0729563235780944,-0.122789549687318,-0.0567016285611628,-0.11594323471536,-0.0992374973469036,-0.0880118016079514,-0.128115265522482,-0.0990590211478822,-0.105336116252681,-0.142907738886242,-0.0929322598388419,-0.102374693663845,-0.0193672365666392,-0.0822936763695409,-0.12070296790797,-0.0979359564383611,-0.0924582838841872,-0.0524819640210135,-0.0951418139463749,-0.0974317208864827,-0.0802463241665603
mediansX.Cs133.Di,-0.0901837432646533,-0.102347197816285,-0.0884657691423422,-0.107400462498334,-0.0251336278667924,-0.129023442762756,-0.0629884876310803,-0.136258395773554,-0.0797065411647165,-0.190472526188996,NA,-0.150937839557846,-0.0855694589131202,-0.112876997342619,-0.0962683774899296,-0.111237617332188,-0.0615965835249338,-0.134525600851066,-0.131220947485246,-0.115393769936855,-0.0946156932495584,-0.0629868855441224,-0.113426843164366,-0.0693446019946233,-0.117803992788165,-0.0779113575131176,-0.0848165755297612,-0.0816121919309943,-0.022788100161733,-0.121168909482599,-0.155883416967637,-0.0977702114856875,-0.0961915439056356,-0.0879781297830458,-0.0833586358510953,-0.116259970510544,-0.096847999020993,-0.107928456842162,-0.0891766645886492,-0.0955029733821104,-0.0986648560220909,-0.105613928841223
mediansX.La139.Di,0.232170334199375,-0.0767983807671699,-0.0729570053808661,-0.0222025262425657,-0.182290699090368,-0.00435759752030243,-0.0403360295292317,-0.054035530367178,-0.0370006863443734,0.177698194946439,NA,0.0675748512479471,-0.0130217627159515,-0.120117074769914,-0.00656667029453856,0.0107747720128475,-0.00392465105454657,-0.0655295073962916,0.223100379901584,-0.0505018144266219,-0.0886045788406515,0.311333944235584,-0.0595223323287659,-0.0306211937342152,0.184134823491163,-0.03883013293931,-0.0543257257147739,-0.0554274880966655,0.0338569911109133,0.0184838230379155,-0.0638276011801355,0.184462879279192,0.0625464192663577,-0.138706239282871,-0.0681924211958494,0.121391725717815,-0.0401577068049385,-0.0251265367891379,0.103908278326696,-0.00756632147730092,-0.044753482080422,-0.0531951269708238
mediansX.Ce140.Di,-0.131190220025791,-0.0874856274576186,-0.0957768269307082,-0.110315120835905,-0.0803596960098533,-0.0941689558118104,-0.154231370835149,-0.023372608257463,-0.0979601609286749,-0.0251745215965235,NA,-0.0422882837534315,-0.112597169380772,-0.102315927814519,-0.0998138583767603,-0.120121945895905,-0.0987665641416778,-0.0673873257229747,0.168247831531453,-0.0840124597850896,-0.0722633096608846,-0.0108921774418543,-0.0845905110359086,-0.0634971240613151,-0.0848850858829381,-0.0861069710031511,-0.072504813591856,-0.0726465256421211,-0.0742179153610248,-0.132860642195137,-0.0693431095276208,-0.0578754094137771,-0.0842699620155188,0.000891462949875528,-0.0840718692402556,-0.0763108164518024,-0.0860533794651011,-0.0859514438484707,-0.070557249681115,-0.0907804318707548,-0.0857974081073813,-0.0891085835934981
mediansX.Pr141.Di_clust,0.155389135871764,0.258382014251472,0.174956071741335,1.23028706332102,0.307058995314383,0.514980066020528,0.426092309375066,-0.164388245843428,0.569498309196919,1.29675493351224,NA,0.387340569039653,0.779007551392346,0.604808046553552,0.594636998022141,0.0789039103185182,0.0329180809230324,0.579454314462482,0.411698835625372,0.292779355670258,0.370928592876768,-0.0105894057984966,0.4079282333225,0.48999866742798,0.160542084451581,0.209994952752313,0.342398776724732,0.414143666671059,-0.0804833503054251,0.305617424845448,0.174715242344461,0.109690627289245,0.0388678667852186,0.197078292415156,0.0806477802233237,0.137510491848137,0.100336301738654,0.139927203931795,0.114954110511601,-0.0070084068340724,0.0210540981974083,0.152677510565255
mediansX.Nd142.Di_clust,0.00658251887862238,-0.0192055308515741,-0.0388529553483865,0.267875995904797,0.104917851657769,-0.0376699787082363,0.130450970169344,0.454279455648796,-0.0520952748899325,-0.0748980656718788,NA,0.0545152430134774,-0.0381129433723155,0.0833590962333102,-0.110099510212336,-0.0713914040097529,-0.0254861062381601,-0.0212381088774293,0.0465403999626844,-0.0415986949053332,-0.0267086013119639,0.0708884649847658,-0.0227073615735798,0.114879431337551,-0.0430782285926673,-0.0566723799125529,-0.053600266121521,-0.0125509953154302,-0.0703590046476588,-0.0471852941697034,0.0722045676284189,-0.0292404705192015,-0.0755254764405914,-0.00515727058033241,-0.0373145270698428,-0.0186837561341161,-0.0410257201966798,-0.0879325617646963,-0.0408214834939421,-0.057995091197977,-0.0410745777497335,-0.00494946865527065
