,BPD19H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,BPD19H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,BPD19H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,BPD19H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H03_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H03_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H03_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD00H06_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD01H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD03H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD03H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PBD03H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H03_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H06_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H06_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD00H06_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD01H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD03H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD03H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD03H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BB078_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BB231_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BC641_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave,PPD14H00_BD620_CD3-CD8+.fcs.density.fcs.cluster.fcs.anno.Rsave
count,162,444,19,59,85,358,87,75,871,18,94,309,45,173,113,117,9,11,127,775,119,28,152,79,23,124,12,72,20,164,8,8,10,0,21,23,61,5,18,70,4,11
mediansTime,12.3823204568734,12.3137532612784,11.5758026068693,11.8541577830286,12.4063405326199,12.3479589806115,12.546852732894,12.4518618377835,12.329547894223,12.1360993939912,12.4909978514479,12.4301165913835,12.0945353148203,12.452063595895,12.3986134739242,11.9529362728432,12.3473569068694,12.4203191351248,12.3766774956985,12.2624132806581,12.251468484083,12.3701874292579,11.9538886934916,11.685088936069,12.3327687305943,11.8170311261642,11.8283867100991,12.2449515729623,12.4171804313099,12.331501913356,11.5293859393593,12.8000390994113,12.0642100566561,NA,11.0827823444015,12.4864037658291,11.8679642712144,12.2088946599242,11.6326039673098,12.2702895255597,12.112784034673,11.8165940692038
mediansCell_length,2.118412227749,2.0947125472611,2.04502820486763,2.2724413273866,2.04502820486763,1.81844645923207,2.04502820486763,2.0947125472611,1.75322890111027,2.06987037606437,2.118412227749,1.81844645923207,1.9378792776645,1.99283576493974,1.99283576493974,1.75322890111027,1.75322890111027,1.99283576493974,2.04502820486763,1.75322890111027,1.99283576493974,2.0947125472611,1.99283576493974,2.2724413273866,2.0947125472611,1.9378792776645,1.96535752130212,2.0947125472611,2.0947125472611,1.81844645923207,1.99283576493974,2.22993154403679,1.84915502181449,NA,2.04502820486763,1.9378792776645,1.87986358439691,1.99283576493974,2.06987037606437,1.75322890111027,2.01893198490369,2.04502820486763
mediansX.Rh103.Di,-0.100032840890299,-0.0968954165330956,-0.135606098207746,-0.114792035069689,-0.101050642749528,-0.0942081207108313,-0.122880699999597,-0.0703804574894515,-0.0988656317468152,-0.0931622603858948,-0.114008912832766,-0.101277872078897,-0.0809606291475852,-0.0967154794287169,-0.114179361121172,-0.0750915344797087,-0.0774218711174338,-0.156387016893473,-0.104811838141465,-0.101097882304255,-0.0921638991162565,-0.0842238272379299,-0.115977138642797,-0.0842129261593044,-0.104031982749588,-0.0781199100888545,-0.070370241823586,-0.0977606786792982,-0.0849973288209902,-0.0980011446526451,-0.122935076834606,-0.10349076871088,-0.0489483173326102,NA,-0.12945338633919,-0.0751064293813865,-0.0884625377250077,-0.0759418188228689,-0.136519829209206,-0.0791779060635845,-0.113511366897833,-0.116696968452249
mediansX.Xe131.Di,-0.086492587187039,-0.0875241718756414,-0.111602153238624,-0.0737366296025075,-0.0913265531358763,-0.0878500011421645,-0.0799947540644275,-0.082037545739885,-0.0920360889267085,-0.0885013544812612,-0.0597932267354742,-0.0867862191230757,-0.0754140238035113,-0.0878685807077554,-0.0943119867760103,-0.073486437771878,-0.0726118806216583,-0.0679584260790784,-0.0830749855696379,-0.0911971839272185,-0.0741822543605955,-0.0704931200554214,-0.107466577199006,-0.065724483552707,-0.100915422284985,-0.0995906864735466,-0.0585167012200941,-0.082317824099762,-0.0919071342452654,-0.0857085120974422,-0.0400231429822393,0.030108205329911,-0.0970569485689908,NA,-0.105046436817462,-0.0937551502746082,-0.106998071399394,-0.0632006332674601,-0.0685791026699498,-0.0873650693363459,-0.0174445220092112,-0.0761675976043994
mediansX.Cs133.Di,-0.0929748538646086,-0.0948456258683005,-0.132147266736616,-0.0964207745066197,-0.0925427803705729,-0.0983900903319687,-0.113337972289571,-0.0924274086689649,-0.100544668494328,-0.0677825688691109,-0.109415757516978,-0.100193448440753,-0.107166240454906,-0.0979077875807975,-0.074635757918494,-0.125590168022305,-0.0981011574113178,-0.0866230630642986,-0.0812223385781678,-0.0935951111564071,-0.101849344005221,-0.0534498042948158,-0.107417163902083,-0.0770912240724671,-0.107614443402941,-0.0914452629345776,-0.129652475644326,-0.0902408414508578,-0.104543284204614,-0.0998222191803993,-0.0637690587330552,-0.0644764489353196,-0.0537700126450598,NA,-0.0589665648217452,-0.118987139805295,-0.113424983553703,-0.0810653979460332,-0.105177362520989,-0.116526756745817,-0.059699732967155,-0.0945937319213591
mediansX.La139.Di,0.282684237433004,-0.0493018160722796,0.0360379230469283,-0.047479541839478,0.184318135344042,-0.0256911441920419,-0.0471788752021119,0.132877948887442,0.00965275526510473,-0.0288741518996592,0.107570781352387,-0.0147567385109079,-0.0271147165169459,-0.0795309444772411,0.108372694683563,-0.0124247192862124,-0.117138466941818,-0.0297896162557249,0.174757675135175,-0.035386001740431,-0.0404190477404089,0.188831782933635,-0.0170130370791703,-0.0347860033101293,0.113699112005419,-0.0359188036217111,0.0431846769971226,-0.0620712194173279,0.123501906529347,-0.00759873497980134,-0.0474412341200941,0.28291861285416,-0.0427329266731986,NA,-0.0529982800364745,0.225037246821607,-0.0305843711159008,-0.139267557187561,0.0475488951661248,-0.00291797796414496,0.0324381596116358,-0.0760625686660013
mediansX.Ce140.Di,-0.0742889119325639,-0.0849198375166036,-0.0812941217514484,-0.0945199258598898,-0.081547049693557,-0.0791309950449085,-0.0937230393841422,-0.0710220886042131,-0.0823058913306528,-0.0788814631673541,-0.0937414191355991,-0.0709226028159742,-0.0782431660510264,-0.0853555684115812,-0.0623445203145011,-0.0809368176632766,-0.110524111713425,-0.0743717628821254,-0.0735313893004063,-0.0961188703985144,-0.0884001077046197,-0.0362034773300207,-0.0869990843707548,-0.0659078652267809,-0.0679203312956334,-0.0889461830581181,-0.0291107626784791,-0.0707585304138037,-0.0857276118297316,-0.0920152023595671,-0.0452758407032482,-0.0636437058758561,-0.0806394219554675,NA,-0.101486654223133,-0.0523445790212,-0.0822509609527244,-0.0981906812204765,-0.0909335460814115,-0.0801900191522693,-0.130993404242732,-0.0672838853243973
mediansX.Pr141.Di_clust,0.309049159682216,0.479948115167588,0.149824685234913,0.988762438858471,0.632923676909236,0.840046482103157,0.858495009960117,0.517390920892502,0.492254721672766,1.44729707478516,0.77795825988947,0.955131617734169,0.966488204134717,1.00650251178183,0.341865268092783,0.345721158762114,0.852799966553976,0.435434034368961,0.461760231778335,0.488000710858298,0.524138920794463,0.0956384063672348,0.3775470412283,0.578882290229136,0.14297098782409,0.427838857612139,0.79753416909314,0.510401224223728,0.521001251332952,0.358310618924695,0.468285199075963,0.153236092617986,0.150421179723251,NA,0.145210882882082,0.304723809101899,0.138133253780418,0.181721968133435,0.0478430758703425,0.0669887893745525,0.467631884430291,0.223771607188092
mediansX.Nd142.Di_clust,-0.00162254914622177,0.0192832559222007,-0.0335757288463915,0.298156343725105,0.0598252519923935,0.026669209237476,0.289982881119455,0.0661805754284024,0.00760679359650373,0.141226728271909,0.0368535268308696,0.0475208519101795,0.0240133735253355,0.0519379427816939,0.00367466986196624,-0.0205243005804167,0.142520185149891,-0.0485345439851161,0.0884875808833486,0.0247871705527298,0.14602539584683,0.00648060989065023,-0.029611509884822,0.13392311301715,-0.0306364858612909,-0.0511480444990197,0.156419365447708,0.00237312023014387,0.00301567869724784,-0.0264916338575417,-0.076765964739902,-0.0141669502131061,0.0436089835039999,NA,0.11000992023431,-0.00440631312318415,-0.0191569933965748,-0.0762610424629942,-0.026350556163826,-0.0214868765125489,0.0335872872452851,-0.0156574005906382
